,movieId,polarity,subjectivity
0,8783,0.09,0.62
1,8640,0.25,0.58
2,6371,0.3,0.63
3,551,0.3,0.54
4,75414,0.09,0.57
5,4223,0.15,0.45
6,8882,0.25,0.6
7,174087,0.17,0.6
8,680,0.19,0.54
9,66544,0.24,0.57
10,174545,0.31,0.67
11,8528,0.02,0.53
12,6345,0.17,0.61
13,49571,0.19,0.51
14,54605,0.12,0.54
15,8882,0.17,0.51
16,116909,0.16,0.6
17,127726,0.1,0.54
18,125171,0.14,0.49
19,122781,0.2,0.49
20,8882,0.16,0.42
21,7573,0.36,0.55
22,4989,0.2,0.66
23,8611,0.13,0.54
24,8784,0.43,0.6
25,31431,-0.29,0.73
26,27434,-0.1,0.66
27,8882,0.24,0.54
28,2517,0.29,0.52
29,31433,0.21,0.56
30,133111,0.03,0.47
31,59180,0.07,0.35
32,3993,0.48,0.59
33,6731,0.24,0.58
34,6954,0.11,0.59
35,911,0.35,0.66
36,145144,0.04,0.59
37,8376,0.01,0.49
38,8958,0.25,0.51
39,7458,-0.02,0.61
40,8882,-0.0,0.41
41,5902,0.07,0.43
42,3849,0.49,0.65
43,5947,0.36,0.6
44,953,0.56,0.64
45,27826,0.17,0.66
46,30707,0.27,0.5
47,31431,0.1,0.57
48,8882,-0.02,0.41
49,518,0.25,0.45
50,57282,0.03,0.31
51,31424,0.02,0.39
52,8376,0.07,0.54
53,8667,0.28,0.58
54,5264,0.22,0.53
55,31694,0.24,0.48
56,31433,0.07,0.43
57,5970,0.5,0.69
58,8882,0.71,0.45
59,8783,0.05,0.51
60,8528,0.4,0.66
61,26157,0.2,0.49
62,31433,0.49,0.69
63,8958,0.23,0.48
64,8638,0.3,0.56
65,80494,0.17,0.48
66,30749,0.32,0.74
67,6947,0.11,0.51
68,8882,0.17,0.56
69,2697,0.25,0.72
70,1785,-0.0,0.46
71,30816,0.11,0.58
72,79925,0.33,0.53
73,7458,0.33,0.58
74,223,0.05,0.44
75,2692,0.08,0.46
76,30707,0.21,0.51
77,7881,0.19,0.45
78,8882,0.16,0.69
79,30749,0.02,0.64
80,8783,0.07,0.5
81,30825,0.11,0.48
82,30825,0.18,0.52
83,34153,0.15,0.62
84,31431,-0.06,0.4
85,5502,-0.1,0.55
86,31150,0.23,0.57
87,8947,0.11,0.43
88,27773,0.03,0.48
89,145350,-0.11,0.57
90,5349,0.23,0.47
91,179595,0.17,0.59
92,27808,0.29,0.49
93,8947,-0.25,0.51
94,3761,0.44,0.59
95,8882,0.12,0.51
96,7371,0.01,0.52
97,7153,0.06,0.6
98,32952,0.12,0.67
99,30707,0.21,0.55
100,139060,0.18,0.58
101,8958,0.25,0.75
102,5707,0.22,0.5
103,8882,0.39,0.68
104,31445,0.34,0.51
105,1732,0.31,0.62
106,3911,-0.3,0.61
107,143719,0.13,0.59
108,173075,0.16,0.36
109,1008,0.31,0.48
110,7324,0.31,0.67
111,25,0.23,0.63
112,8882,0.03,0.62
113,198,-0.05,0.54
114,5180,0.02,0.49
115,8461,0.08,0.47
116,8882,0.09,0.5
117,8981,0.24,0.56
118,30707,0.28,0.58
119,27793,-0.0,0.47
120,8376,0.03,0.48
121,8121,0.3,0.68
122,4672,0.25,0.55
123,8870,0.1,0.49
124,8833,0.2,0.58
125,8882,0.04,0.68
126,45003,0.28,0.67
127,8977,0.22,0.5
128,7346,0.37,0.67
129,31539,-0.01,0.49
130,3671,0.31,0.62
131,139801,0.13,0.46
132,8783,0.07,0.6
133,40617,0.19,0.61
134,1210,0.32,0.55
135,8882,0.25,0.48
136,1240,0.29,0.43
137,6755,-0.02,0.69
138,589,0.15,0.44
139,2340,0.24,0.65
140,2171,0.19,0.58
141,5995,0.13,0.57
142,7173,0.25,0.62
143,8882,0.05,0.61
144,65359,-0.06,0.62
145,6537,0.11,0.55
146,145634,0.13,0.59
147,1923,0.11,0.53
148,40617,0.38,0.56
149,34153,0.28,0.52
150,31431,-0.04,0.53
151,31433,0.47,0.6
152,31431,0.13,0.43
153,8882,0.25,0.54
154,136530,0.53,0.64
155,31431,-0.03,0.51
156,31431,-0.05,0.47
157,31433,0.25,0.55
158,7370,0.15,0.64
159,2761,0.24,0.58
160,76,0.31,0.51
161,1340,0.17,0.46
162,7881,0.09,0.53
163,173133,-0.18,0.71
164,2288,0.22,0.62
165,5378,-0.01,0.67
166,47117,0.14,0.44
167,2520,0.01,0.49
168,31420,-0.06,0.56
169,4876,0.12,0.51
170,141676,0.23,0.58
171,98829,0.19,0.63
172,1333,0.28,0.51
173,8985,0.11,0.46
174,173133,-0.04,0.4
175,6755,0.2,0.64
176,6382,-0.14,0.49
177,211,0.23,0.5
178,31433,0.18,0.54
179,31878,0.19,0.63
180,2672,0.15,0.4
181,173133,-0.1,0.56
182,173489,0.29,0.55
183,78967,0.26,0.52
184,30812,0.27,0.54
185,3304,0.17,0.47
186,26380,0.11,0.42
187,3994,0.08,0.54
188,5093,0.04,0.5
189,31431,0.33,0.58
190,73513,0.2,0.49
191,173133,-0.04,0.6
192,5638,0.13,0.63
193,164137,0.11,0.45
194,6443,0.14,0.33
195,2706,-0.2,0.74
196,1215,-0.05,0.52
197,8830,0.38,0.67
198,7361,0.19,0.51
199,173133,0.09,0.51
200,31433,0.38,0.54
201,31433,0.26,0.6
202,1306,0.16,0.57
203,31431,0.18,0.58
204,4878,0.07,0.45
205,31433,0.05,0.58
206,8798,0.27,0.55
207,1407,0.17,0.59
208,6893,0.21,0.47
209,8666,0.11,0.53
210,26184,0.5,0.24
211,31431,-0.03,0.61
212,124765,0.1,0.55
213,26150,0.23,0.59
214,103273,0.38,0.38
215,4757,0.36,0.59
216,30707,0.42,0.58
217,26966,0.15,0.45
218,26184,0.1,0.19
219,7123,0.24,0.52
220,47793,0.22,0.45
221,1019,0.11,0.55
222,26974,0.02,0.47
223,1590,0.02,0.7
224,8665,0.11,0.52
225,3093,0.17,0.4
226,26184,0.16,0.48
227,8949,0.19,0.62
228,471,0.32,0.53
229,5891,0.1,0.59
230,3946,0.09,0.52
231,27822,0.09,0.47
232,71728,0.0,0.43
233,2728,0.27,0.61
234,33592,-0.2,0.63
235,4121,0.35,0.64
236,79397,0.3,0.49
237,7104,0.16,0.41
238,1172,0.57,0.59
239,3916,0.33,0.38
240,7373,0.31,0.57
241,8983,0.29,0.49
242,120795,0.11,0.52
243,4876,-0.08,0.62
244,26184,0.03,0.44
245,31487,0.2,0.51
246,8667,0.09,0.58
247,3041,0.0,0.44
248,7266,-0.01,0.55
249,1753,0.3,0.62
250,2218,0.02,0.65
251,33750,0.16,0.57
252,2288,0.16,0.56
253,7881,0.23,0.55
254,26184,0.3,0.58
255,3578,-0.31,0.68
256,30825,0.26,0.62
257,27773,0.17,0.69
258,1413,0.12,0.47
259,152890,0.11,0.45
260,1270,0.18,0.49
261,26184,0.38,0.53
262,3441,0.13,0.57
263,1197,0.27,0.48
264,30707,0.13,0.54
265,26325,0.08,0.47
266,31431,-0.17,0.46
267,6755,0.17,0.61
268,7190,0.3,0.68
269,115526,0.34,0.62
270,26693,0.36,0.6
271,26184,0.28,0.48
272,31487,0.25,0.56
273,2011,0.13,0.34
274,31487,0.42,0.6
275,115867,-0.03,0.59
276,8947,0.01,0.42
277,7153,-0.01,0.51
278,26184,0.4,0.53
279,7032,0.08,0.62
280,102373,0.17,0.4
281,1953,0.39,0.53
282,8958,0.29,0.44
283,3494,0.08,0.46
284,26184,0.5,0.53
285,187,0.2,0.54
286,8783,0.11,0.41
287,137759,0.06,0.51
288,7361,0.09,0.53
289,30812,0.45,0.6
290,1301,0.14,0.51
291,26344,0.27,0.49
292,82141,0.57,0.75
293,8376,0.07,0.54
294,30816,0.13,0.49
295,805,0.09,0.58
296,8639,0.15,0.51
297,31422,0.11,0.57
298,115522,-0.06,0.6
299,82141,0.28,0.59
300,26000,0.08,0.41
301,30707,0.12,0.75
302,1297,0.24,0.52
303,31431,0.05,0.5
304,31223,0.14,0.41
305,31427,-0.09,0.73
306,747,-0.18,0.56
307,31431,-0.02,0.48
308,31433,0.01,0.55
309,82141,0.11,0.65
310,8361,-0.04,0.49
311,36539,0.42,0.85
312,2993,0.15,0.45
313,1225,0.48,0.73
314,1884,0.26,0.63
315,2329,0.12,0.47
316,2099,-0.02,0.59
317,2188,0.36,0.56
318,131406,0.02,0.37
319,27604,-0.02,0.58
320,1721,0.32,0.59
321,2188,0.12,0.58
322,146002,0.28,0.6
323,7458,0.16,0.63
324,3832,0.32,0.51
325,924,0.14,0.48
326,116080,0.13,0.54
327,2336,0.38,0.66
328,7076,0.3,0.44
329,26125,0.25,0.59
330,123302,0.1,0.54
331,6500,0.1,0.48
332,115687,0.16,0.51
333,26099,0.23,0.41
334,7881,0.15,0.51
335,7076,0.22,0.57
336,26695,0.63,0.54
337,25798,0.26,0.59
338,2734,0.1,0.55
339,128634,0.13,0.51
340,120136,0.19,0.46
341,26030,0.03,0.55
342,2396,0.3,0.51
343,6639,0.03,0.62
344,71851,-0.08,0.54
345,2119,-0.02,0.49
