,movieId,polarity,subjectivity
0,2562,0.57,0.26
1,2562,0.17,0.37
2,2562,0.34,0.36
3,2562,0.08,0.44
4,2562,0.2,0.39
5,2562,-0.08,0.51
6,2562,0.02,0.37
7,159387,0.25,0.81
8,159387,-0.03,0.59
9,159387,0.29,0.53
10,159387,-0.02,0.61
11,159387,0.14,0.57
12,137339,0.63,0.68
13,137339,-0.36,0.54
14,137339,0.12,0.47
15,137339,0.31,0.56
16,137339,0.07,0.62
17,137339,0.1,0.34
18,137339,0.24,0.72
19,7054,0.54,0.55
20,137339,0.25,0.58
21,137339,-0.01,0.58
22,137339,0.22,0.52
23,137339,-0.3,0.79
24,137339,0.25,0.46
25,137339,-0.07,0.65
26,137339,0.18,0.61
27,137339,0.36,0.53
28,137339,0.13,0.44
29,7054,0.28,0.59
30,1562,-0.09,0.68
31,1562,-0.12,0.5
32,1562,0.02,0.46
33,1562,0.08,0.58
34,1562,0.02,0.58
35,1562,-0.28,0.72
36,1562,-0.02,0.59
37,1562,0.23,0.63
38,1562,0.02,0.41
39,1562,-0.01,0.51
40,98171,0.26,0.48
41,7054,0.21,0.59
42,1562,0.14,0.46
43,1562,0.01,0.58
44,1562,0.2,0.54
45,1562,-0.01,0.45
46,1562,0.06,0.68
47,1562,-0.04,0.56
48,1562,-0.01,0.49
49,1562,-0.01,0.45
50,1562,0.21,0.46
51,1562,-0.01,0.49
52,7054,0.29,0.67
53,1562,0.15,0.62
54,1562,0.21,0.58
55,1562,-0.05,0.47
56,1562,0.16,0.47
57,1562,-0.15,0.59
58,1562,-0.38,0.64
59,1562,0.04,0.48
60,1562,-0.08,0.59
61,1562,-0.16,0.56
62,1562,-0.01,0.44
63,1562,0.06,0.46
64,1562,-0.21,0.44
65,1562,-0.24,0.58
66,1562,-0.01,0.44
67,1562,-0.0,0.53
68,1562,-0.18,0.58
69,1562,-0.15,0.54
70,1562,-0.01,0.56
71,1562,-0.11,0.42
72,7054,-0.09,0.43
73,1562,-0.45,0.59
74,1562,0.12,0.48
75,1562,-0.15,0.58
76,1562,0.1,0.57
77,1562,0.24,0.57
78,1562,-0.14,0.61
79,1562,0.07,0.48
80,1562,0.18,0.53
81,1562,-0.04,0.59
82,7054,0.24,0.51
83,1562,0.0,0.46
84,1562,-0.02,0.47
85,1562,0.02,0.48
86,1562,-0.03,0.42
87,1562,0.17,0.83
88,1562,0.25,0.5
89,1562,0.07,0.62
90,1562,0.07,0.35
91,1562,-0.06,0.49
92,7054,0.44,0.45
93,1562,-0.28,0.62
94,1562,0.21,0.51
95,1562,-0.39,0.64
96,1562,-0.13,0.53
97,1562,-0.08,0.69
98,1562,0.19,0.48
99,1562,0.09,0.54
100,1562,0.06,0.57
101,7054,0.11,0.57
102,1562,0.05,0.58
103,1562,-0.05,0.48
104,1562,0.11,0.54
105,1562,-0.09,0.51
106,1562,0.08,0.55
107,1562,0.12,0.57
108,1562,-0.11,0.53
109,1562,0.11,0.65
110,1562,0.16,0.42
111,7054,0.13,0.46
112,1562,0.28,0.62
113,1562,-0.36,0.86
114,1562,0.46,0.66
115,1562,0.46,0.66
116,1562,0.16,0.56
117,1562,0.03,0.61
118,1562,-0.26,0.61
119,1562,0.02,0.45
120,1562,0.05,0.5
121,1562,-0.17,0.66
122,7054,0.27,0.56
123,1562,0.18,0.46
124,1562,0.03,0.59
125,1562,0.05,0.44
126,1562,-0.1,0.54
127,1562,0.19,0.53
128,1562,-0.04,0.61
129,1562,0.15,0.44
130,1562,-0.28,0.48
131,1562,0.03,0.52
132,7054,0.29,0.71
133,1562,-0.22,0.67
134,1562,-0.13,0.68
135,1562,0.29,0.73
136,1562,0.15,0.47
137,1562,0.13,0.43
138,1562,0.19,0.54
139,1562,0.23,0.52
140,1562,0.28,0.57
141,1562,0.11,0.44
142,1562,-0.13,0.68
143,109481,0.11,0.4
144,7054,0.69,0.86
145,1562,-0.17,0.5
146,1562,-0.11,0.62
147,1562,0.2,0.57
148,1562,0.47,0.63
149,1562,-0.16,0.5
150,1562,0.04,0.62
151,1562,0.1,0.63
152,1562,-0.19,0.71
153,1562,-0.01,0.6
154,1562,0.09,0.47
155,1562,-0.0,0.37
156,1562,-0.05,0.53
157,1562,-0.07,0.49
158,1562,0.12,0.51
159,1562,-0.13,0.58
160,1562,-0.0,0.63
161,1562,0.23,0.35
162,1562,0.14,0.56
163,1562,-0.03,0.68
164,7054,0.35,0.69
165,1562,0.13,0.55
166,1562,-0.08,0.5
167,1562,-0.04,0.53
168,1562,-0.01,0.54
169,1562,0.05,0.41
170,1562,-0.0,0.54
171,1562,-0.17,0.63
172,1562,0.1,0.58
173,7054,0.51,0.59
174,1562,0.19,0.6
175,1562,0.05,0.51
176,1562,0.06,0.62
177,1562,-0.06,0.71
178,1562,-0.11,0.44
179,1562,-0.06,0.66
180,1562,0.05,0.5
181,1562,0.07,0.48
182,1562,-0.08,0.53
183,7054,0.16,0.38
184,1562,0.21,0.59
185,1562,-0.48,0.62
186,1562,0.23,0.39
187,1562,0.09,0.53
188,1562,0.22,0.31
189,1562,0.5,0.63
190,1562,-0.04,0.44
191,1562,-0.04,0.44
192,1562,0.03,0.48
193,7054,0.32,0.53
194,1562,-0.25,0.63
195,1562,0.14,0.6
196,1562,0.43,0.59
197,1562,-0.1,0.7
198,1562,0.31,0.44
199,1562,-0.05,0.6
200,1562,0.43,0.56
201,1562,0.02,0.82
202,1562,0.09,0.24
203,1562,0.27,0.48
204,7054,0.24,0.58
205,1562,0.02,0.45
206,1562,0.29,0.64
207,1562,-0.1,0.68
208,1562,0.06,0.61
209,1562,0.15,0.62
210,1562,-0.02,0.73
211,1562,-0.59,0.75
212,1562,-0.01,0.7
213,1562,-0.02,0.55
214,1562,-0.1,0.5
215,7054,0.25,0.73
216,1562,-0.27,0.76
217,1562,-0.24,0.52
218,1562,-0.08,0.6
219,1562,0.37,0.5
220,1562,-0.34,0.57
221,1562,-0.08,0.39
222,1562,-0.13,0.51
223,1562,0.07,0.54
224,1562,-0.67,0.83
225,1562,0.25,0.57
226,7054,0.23,0.44
227,1562,0.24,0.63
228,1562,-0.02,0.46
229,1562,0.29,0.61
230,1562,0.06,0.5
231,1562,-0.37,0.54
232,1562,0.16,0.56
233,1562,-0.04,0.56
234,1562,-0.08,0.42
235,7054,0.18,0.57
236,1562,-0.35,0.64
237,1562,-0.07,0.57
238,1562,-0.14,0.65
239,1562,0.04,0.57
240,1562,-0.34,0.75
241,1562,-0.26,0.54
242,1562,0.04,0.51
243,109481,-0.1,0.41
244,1562,0.0,0.0
245,1562,0.09,0.53
246,1562,-0.16,0.58
247,1562,-0.03,0.51
248,1562,-0.48,0.71
249,1562,-0.11,0.5
250,1562,0.16,0.6
251,1562,0.04,0.61
252,1562,0.11,0.61
253,1562,0.19,0.67
254,1562,0.11,0.46
255,1562,0.09,0.54
256,1562,-0.01,0.74
257,1562,-0.42,0.78
258,1562,-0.19,0.66
259,1562,0.08,0.57
260,1562,0.24,0.57
261,1562,0.08,0.54
262,1562,-0.13,0.64
263,1562,0.01,0.56
264,1562,-0.23,0.72
265,1562,-0.05,0.43
266,1562,-0.02,0.73
267,1562,0.18,0.62
268,1562,-0.2,0.77
269,1562,0.22,0.45
270,1562,0.05,0.64
271,1562,0.04,0.33
272,1562,0.05,0.54
273,1562,0.04,0.45
274,1562,-0.05,0.64
275,1562,-0.31,0.74
276,1562,-0.25,0.71
277,1562,0.02,0.63
278,1562,-0.53,0.75
279,1562,0.01,0.53
280,1562,-0.32,0.56
281,1562,-0.12,0.64
282,1562,0.12,0.71
283,1562,0.01,0.54
284,1562,0.08,0.53
285,1562,-0.19,0.76
286,1562,0.02,0.55
287,1562,0.14,0.45
288,1562,0.07,0.48
289,1562,-0.03,0.5
290,1562,0.22,0.58
291,1562,0.03,0.54
292,1562,-0.07,0.51
293,1562,0.06,0.54
294,1562,0.03,0.42
295,1562,-0.08,0.48
296,1562,-1.0,1.0
297,1562,-0.12,0.61
298,1562,0.18,0.45
299,1562,0.24,0.54
300,1562,-0.32,0.62
301,1562,-0.55,0.78
302,1562,0.22,0.48
303,1562,0.13,0.45
304,1562,0.38,0.57
305,1562,0.03,0.56
306,1562,0.01,0.62
307,1562,-0.22,0.55
308,1562,-0.54,0.73
309,1562,-0.11,0.65
310,1562,-0.31,0.45
311,1562,0.18,0.46
312,1562,0.17,0.63
313,1562,0.14,0.61
314,1562,-0.06,0.47
315,1562,-0.03,0.48
316,1562,0.07,0.51
317,180753,0.28,0.47
318,1562,0.19,0.57
319,1562,0.14,0.3
320,1562,-0.08,0.54
321,1562,0.45,0.55
322,1562,0.2,0.54
323,1562,-0.0,0.56
324,1562,0.1,0.6
325,1562,0.05,0.68
326,1562,0.05,0.44
327,1562,0.01,0.7
328,1562,-0.3,0.73
329,1562,0.47,0.69
330,1562,0.05,0.64
331,1562,0.25,0.57
332,1562,-0.05,0.66
333,1562,0.12,0.49
334,1562,-0.06,0.52
335,1562,0.11,0.45
336,1562,0.2,0.49
337,109481,0.22,0.5
338,180753,0.24,0.49
339,1562,0.12,0.41
340,1562,-0.04,0.58
341,1562,0.14,0.55
342,1562,-0.25,0.57
343,1562,-0.25,0.48
344,1562,-0.0,0.5
345,1562,0.03,0.53
346,1562,-0.13,0.67
347,180753,0.02,0.48
348,1562,-0.05,0.76
349,1562,-0.17,0.51
350,1562,0.02,0.4
351,1562,0.14,0.46
352,1562,0.07,0.49
353,1562,-0.12,0.53
354,1562,0.02,0.6
355,1562,-0.18,0.51
356,1562,0.17,0.59
357,1562,-0.27,0.62
358,121390,0.19,0.52
359,1562,0.16,0.58
360,1562,0.5,0.55
361,1562,-0.27,0.41
362,1562,-0.07,0.63
363,1562,0.22,0.58
364,1562,0.08,0.61
365,1562,-0.06,0.54
366,1562,0.12,0.45
367,1562,0.23,0.45
368,1562,0.07,0.48
