,movieId,polarity,subjectivity
0,920,0.32,0.53
1,39446,0.45,0.49
2,40574,0.13,0.61
3,3489,0.3,0.62
4,43333,0.19,0.48
5,66354,0.23,0.52
6,132212,-0.01,0.62
7,431,0.31,0.65
8,5244,0.18,0.52
9,8265,0.13,0.54
10,27878,0.13,0.19
11,3298,0.14,0.61
12,27839,-0.03,0.57
13,42018,-0.14,0.63
14,40339,-0.02,0.5
15,75823,-0.04,0.68
16,4202,0.12,0.61
17,40815,0.2,0.64
18,41617,0.28,0.66
19,7916,0.21,0.52
20,51053,0.26,0.57
21,4202,-0.04,0.6
22,131508,0.03,0.56
23,4568,0.23,0.52
24,90493,0.09,0.49
25,44073,-0.01,0.65
26,3911,0.4,0.62
27,4202,-0.09,0.66
28,40583,0.18,0.56
29,858,0.26,0.59
30,3785,0.06,0.49
31,27592,0.1,0.58
32,7385,-0.01,0.47
33,42018,0.35,0.62
34,40815,0.13,0.42
35,98788,0.03,0.42
36,5517,0.01,0.45
37,4234,0.14,0.44
38,4776,0.18,0.45
39,5528,0.03,0.54
40,40969,0.4,0.58
41,37386,0.2,0.48
42,3176,0.17,0.49
43,7060,0.01,0.53
44,34072,0.21,0.54
45,2316,0.4,0.49
46,8783,0.06,0.61
47,110455,0.2,0.6
48,8361,0.11,0.42
49,5656,0.28,0.53
50,46199,0.14,0.41
51,8578,0.09,0.62
52,1214,0.19,0.53
53,5064,0.11,0.45
54,40815,-0.23,0.71
55,8119,0.24,0.52
56,6365,0.11,0.48
57,135667,0.14,0.46
58,905,0.41,0.63
59,164851,0.24,0.51
60,6808,0.1,0.36
61,8641,0.21,0.57
62,7897,0.1,0.53
63,2019,0.05,0.46
64,26247,0.05,0.38
65,33171,0.15,0.65
66,165091,0.18,0.61
67,8866,0.05,0.56
68,40815,0.22,0.56
69,122725,0.01,0.61
70,40815,0.17,0.66
71,1938,0.22,0.39
72,2995,0.47,0.68
73,3430,-0.12,0.54
74,33794,0.24,0.56
75,34542,0.09,0.4
76,3355,0.26,0.65
77,51321,0.02,0.43
78,3368,0.37,0.47
79,1488,-0.03,0.41
80,4224,0.25,0.53
81,61818,0.06,0.61
82,92214,-0.02,0.42
83,39292,0.2,0.48
84,40581,0.33,0.56
85,7114,0.22,0.62
86,40815,0.06,0.41
87,2662,0.1,0.54
88,37720,-0.08,0.58
89,57854,0.27,0.69
90,6773,-0.07,0.63
91,37380,0.06,0.46
92,33171,0.11,0.53
93,110181,-0.04,0.55
94,37727,0.1,0.52
95,34552,0.42,0.7
96,5222,0.37,0.55
97,4638,-0.03,0.49
98,40629,0.73,0.76
99,40815,0.09,0.46
100,27808,0.19,0.64
101,8800,0.05,0.56
102,154929,0.22,0.46
103,175,-0.01,0.54
104,27875,0.13,0.34
105,8874,0.18,0.53
106,1941,0.2,0.48
107,132257,0.1,0.38
108,8526,0.51,0.7
109,6885,-0.02,0.5
110,5569,-0.01,0.59
111,40815,0.23,0.6
112,3895,0.1,0.48
113,40815,0.26,0.57
114,3174,0.41,0.55
115,2192,0.03,0.43
116,905,0.48,0.53
117,176957,-0.12,0.46
118,30707,-0.05,0.54
119,96819,0.06,0.62
120,8958,0.21,0.5
121,4954,0.11,0.53
122,153146,0.16,0.38
123,128445,0.05,0.45
124,40826,0.13,0.55
125,36529,0.02,0.4
126,8949,0.2,0.62
127,40815,0.23,0.5
128,26025,0.22,0.53
129,4226,0.14,0.47
130,31420,0.03,0.47
131,40732,0.07,0.48
132,38600,0.15,0.51
133,37857,0.21,0.6
134,1081,0.32,0.48
135,3420,0.29,0.58
136,176957,0.1,0.47
137,2641,0.5,0.56
138,36535,0.09,0.52
139,34153,0.11,0.5
140,2300,0.42,0.62
141,1385,0.33,0.46
142,8861,0.36,0.5
143,176013,0.15,0.48
144,8978,-0.16,0.68
145,7070,0.23,0.48
146,176957,-0.08,0.57
147,8810,0.12,0.73
148,1464,0.11,0.44
149,32743,0.01,0.49
150,4361,0.26,0.52
151,179011,-0.02,0.59
152,40959,0.18,0.47
153,5064,0.07,0.49
154,7573,0.03,0.49
155,48098,0.26,0.39
156,176957,0.01,0.7
157,40815,0.34,0.6
158,30846,0.21,0.46
159,26160,0.03,0.46
160,5388,0.22,0.55
161,40629,0.5,0.72
162,2757,0.23,0.55
163,26183,0.19,0.51
164,79303,0.07,0.72
165,37733,-0.07,0.46
166,2204,0.23,0.57
167,3844,0.15,0.59
168,40815,0.13,0.52
169,38886,-0.02,0.66
170,176957,-0.01,0.59
171,7901,0.22,0.41
172,8783,-0.12,0.58
173,9000,0.2,0.4
174,5316,0.06,0.48
175,36519,0.18,0.47
176,40819,0.17,0.52
177,8956,0.16,0.47
178,2616,0.35,0.52
179,26990,0.16,0.65
180,110,-0.22,0.32
181,106848,0.13,0.52
182,4723,0.19,0.52
183,6214,0.12,0.53
184,163208,0.12,0.41
185,1353,0.31,0.57
186,1209,0.18,0.51
187,8977,0.27,0.68
188,1201,0.19,0.5
189,1200,0.15,0.52
190,40629,0.19,0.46
191,144011,0.27,0.61
192,163208,0.3,0.45
193,8977,0.05,0.55
194,40819,0.1,0.52
195,122272,0.22,0.56
196,40815,0.25,0.53
197,905,0.45,0.65
198,163208,0.3,0.52
199,170145,-0.24,0.67
200,4251,0.01,0.41
201,1997,0.09,0.5
202,46199,-0.05,0.42
203,6754,0.2,0.49
204,5903,0.26,0.56
205,40815,0.16,0.45
206,953,0.25,0.58
207,6995,0.12,0.44
208,163208,0.01,0.46
209,5081,0.1,0.51
210,6879,0.24,0.6
211,6685,0.03,0.61
212,43396,0.5,0.45
213,101706,0.27,0.46
214,4235,0.07,0.56
215,97797,0.15,0.58
216,193,0.1,0.53
217,3088,0.16,0.62
218,163208,0.18,0.43
219,73914,0.19,0.66
220,39231,-0.11,0.61
221,40278,-0.18,0.51
222,32509,0.04,0.38
223,198,0.11,0.46
224,163208,-0.09,0.69
225,5210,0.23,0.61
226,434,0.34,0.46
227,33145,0.1,0.5
228,40815,0.28,0.59
229,30942,0.16,0.42
230,40629,0.14,0.36
231,4003,0.34,0.55
232,39292,0.15,0.53
233,163208,0.58,0.61
234,2288,0.25,0.54
235,3260,0.42,0.7
236,33685,0.03,0.49
237,39715,0.34,0.58
238,34319,0.18,0.64
239,4653,0.11,0.42
240,40339,-0.1,0.59
241,8376,-0.13,0.55
242,5034,0.13,0.43
243,101371,0.07,0.5
244,163208,0.3,0.57
245,33166,0.37,0.61
246,34767,0.1,0.51
247,167506,0.18,0.38
248,40851,0.06,0.49
249,42018,0.39,0.65
250,27781,0.55,0.57
251,1359,-0.02,0.57
252,40952,0.1,0.64
253,163208,0.28,0.6
254,111,0.25,0.55
255,135514,0.21,0.51
256,25802,0.16,0.49
257,33166,0.24,0.63
258,8965,0.17,0.43
259,5776,0.28,0.46
260,163208,0.2,0.54
261,40826,0.16,0.57
262,4543,0.28,0.52
263,34648,0.08,0.41
264,40966,0.36,0.54
265,42723,0.07,0.51
266,5621,-0.02,0.58
267,2517,0.13,0.44
268,31658,0.15,0.58
269,163208,0.19,0.48
270,34323,0.11,0.54
271,40815,0.22,0.56
272,33794,0.26,0.45
273,37729,0.14,0.48
274,40629,0.12,0.5
275,1704,0.25,0.54
276,173073,-0.13,0.63
277,38499,0.03,0.44
278,163208,0.08,0.46
279,3475,0.22,0.38
280,8915,0.24,0.61
281,9010,-0.0,0.56
282,40574,0.14,0.62
283,70722,0.2,0.48
284,8977,-0.05,0.6
285,35836,0.05,0.47
286,40826,0.24,0.44
287,8872,0.02,0.73
288,905,0.2,0.47
289,6377,0.33,0.61
290,27664,0.06,0.53
291,31445,0.3,0.65
292,34538,0.06,0.44
293,172223,0.25,0.56
294,34405,0.35,0.61
295,755,0.21,0.47
296,33166,-0.04,0.57
297,127068,-0.1,0.57
298,7454,-0.05,0.05
299,163208,0.17,0.37
300,8373,0.36,0.64
301,5942,0.26,0.55
302,6307,0.05,0.52
303,32170,-0.09,0.57
304,49737,0.13,0.46
305,6932,0.16,0.47
306,163208,0.19,0.43
307,34767,0.44,0.71
308,3285,0.2,0.6
309,2763,0.48,0.7
310,1464,0.06,0.48
311,40819,0.42,0.73
312,8923,0.16,0.6
313,27276,0.3,0.56
314,1206,0.06,0.7
315,54176,0.39,0.45
316,163208,0.25,0.61
317,2411,0.28,0.44
318,1742,0.15,0.5
319,40819,0.35,0.56
320,150,0.49,0.55
321,3927,0.27,0.54
322,42721,0.11,0.39
323,163208,0.14,0.53
324,37727,0.26,0.34
325,3926,0.21,0.5
326,40826,0.2,0.63
327,56449,0.42,0.59
328,1500,0.23,0.49
329,41617,0.04,0.48
330,163208,0.02,0.52
331,8711,0.28,0.58
332,6711,0.24,0.52
333,40815,0.08,0.45
334,34319,0.07,0.36
335,5377,0.5,0.72
336,6297,0.39,0.64
337,26383,0.13,0.52
338,8972,0.36,0.58
339,163208,0.18,0.5
340,4329,0.11,0.54
341,8593,0.18,0.51
342,33660,0.43,0.6
343,169912,0.24,0.56
344,40819,0.01,0.59
345,40148,0.04,0.4
346,7084,0.25,0.63
347,31424,-0.11,0.52
348,40815,0.16,0.6
349,70,0.05,0.58
350,164610,0.12,0.49
351,7381,0.07,0.62
352,33493,0.2,0.57
353,163208,0.15,0.54
354,37741,0.17,0.43
355,5229,0.04,0.66
356,4896,0.13,0.53
357,40826,0.17,0.59
358,41212,0.12,0.53
359,37733,0.02,0.54
360,163208,0.49,0.42
361,8640,0.07,0.43
362,78084,0.09,0.52
363,5573,0.11,0.43
364,5283,0.13,0.64
365,147390,0.11,0.42
366,905,0.25,0.5
367,2076,0.25,0.67
368,905,0.39,0.35
369,163208,0.21,0.55
370,27396,0.11,0.46
371,3586,0.22,0.57
372,40815,0.4,0.47
373,1304,0.33,0.56
374,8644,0.05,0.46
375,38038,0.18,0.51
376,179703,0.19,0.51
377,74099,0.14,0.5
378,30816,0.08,0.5
379,33188,0.42,0.6
380,7143,0.31,0.43
381,34332,0.08,0.62
382,37380,0.12,0.59
383,163208,0.31,0.47
384,7573,0.16,0.54
385,40815,0.27,0.57
386,870,-0.04,0.59
387,163208,0.3,0.51
388,40815,0.21,0.39
389,34048,-0.08,0.4
390,174991,0.17,0.45
391,6754,0.38,0.52
392,125265,0.04,0.48
393,154454,0.22,0.43
394,1590,0.05,0.45
395,4515,0.17,0.49
396,6441,0.2,0.6
397,163208,0.22,0.45
398,4744,0.02,0.61
399,171651,-0.06,0.58
400,40815,0.08,0.55
401,92611,0.35,0.5
402,163208,0.11,0.55
403,96075,0.04,0.58
404,40819,0.48,0.67
405,114510,0.18,0.51
406,5229,-0.29,0.63
407,8784,0.34,0.64
408,8541,0.29,0.55
409,104101,-0.12,0.64
410,34334,0.23,0.59
411,128129,0.12,0.45
412,34466,-0.02,0.41
413,40629,0.48,0.58
414,128578,0.18,0.57
415,4874,0.33,0.58
416,40815,0.27,0.57
417,6927,0.3,0.42
418,40815,0.14,0.36
419,128129,-0.04,0.58
420,50774,0.08,0.51
421,1983,0.18,0.59
422,1641,0.51,0.66
423,5380,-0.02,0.64
424,39292,0.17,0.51
425,4468,0.05,0.54
426,128129,-0.01,0.54
427,1200,0.13,0.66
428,3832,0.19,0.64
429,6002,0.35,0.54
430,34437,0.16,0.64
431,31410,0.29,0.54
432,80408,0.05,0.6
433,8361,0.0,0.59
434,6345,0.17,0.48
435,6008,0.21,0.47
436,901,0.14,0.65
437,193,0.06,0.66
438,25755,0.22,0.5
439,40629,0.25,0.64
440,27306,0.24,0.54
441,532,0.21,0.51
442,40962,0.11,0.5
443,7952,0.2,0.46
444,41425,0.17,0.51
445,40815,0.25,0.53
446,4786,0.09,0.54
447,92172,-0.01,0.65
448,8916,0.21,0.44
449,40815,0.17,0.48
450,2018,0.36,0.49
451,123557,-0.02,0.44
452,40815,0.22,0.51
453,514,0.05,0.44
454,3176,0.34,0.65
455,92172,0.02,0.62
456,6699,0.4,0.7
457,58722,0.01,0.47
458,7153,0.31,0.6
459,6245,0.25,0.52
460,2541,0.1,0.54
461,34411,0.29,0.52
462,5728,0.21,0.43
463,3929,0.23,0.58
464,1035,0.15,0.47
465,41863,0.22,0.44
466,6787,0.19,0.56
467,33610,0.09,0.47
468,555,0.31,0.59
469,37386,0.11,0.52
470,42002,0.22,0.46
471,41566,0.34,0.52
472,40969,0.2,0.39
473,41569,0.26,0.6
474,42197,0.11,0.6
475,37386,0.38,0.43
476,40583,0.14,0.43
477,1189,0.21,0.45
478,8792,-0.37,0.63
479,7281,0.03,0.48
480,31424,-0.02,0.51
481,33794,0.2,0.47
482,2628,0.3,0.57
483,40815,0.01,0.53
484,135216,-0.04,0.52
485,33836,-0.04,0.41
486,40815,0.24,0.5
487,2862,0.14,0.55
488,36537,0.25,0.63
489,40959,-0.01,0.54
490,8978,-0.19,0.58
491,7953,0.02,0.63
492,34319,0.23,0.49
493,141628,0.19,0.58
494,33493,0.21,0.61
495,2011,0.3,0.39
496,1373,0.18,0.55
497,157038,0.14,0.53
498,40629,0.38,0.5
499,40815,-0.04,0.6
500,40815,0.12,0.56
501,2393,0.18,0.43
502,1371,0.18,0.5
503,34767,0.16,0.6
504,6865,0.21,0.58
505,128950,0.19,0.51
506,50533,-0.03,0.45
507,905,0.33,0.57
508,26267,0.18,0.6
509,49265,0.05,0.52
510,33834,-0.01,0.47
511,58250,-0.13,0.55
512,82567,0.07,0.5
513,33679,0.06,0.42
514,40414,0.17,0.5
515,8016,0.29,0.52
516,121471,0.15,0.53
517,2912,0.11,0.52
518,113872,0.31,0.78
519,6548,0.07,0.45
520,8016,0.38,0.57
521,116479,0.16,0.58
522,6384,0.25,0.47
523,466,0.08,0.54
524,194,0.29,0.47
525,52704,0.17,0.47
526,8016,0.4,0.63
527,6534,0.0,0.6
528,34520,0.16,0.59
529,4552,0.08,0.54
530,52199,-0.05,0.51
531,90254,0.33,0.59
532,40962,-0.12,0.48
533,32811,0.01,0.48
534,8016,0.37,0.55
535,37380,-0.19,0.58
536,26521,0.18,0.68
537,1207,-0.03,0.5
538,2430,-0.1,0.63
539,8016,0.12,0.64
540,76301,0.28,0.54
541,40629,0.2,0.56
542,61818,-0.09,0.59
543,34271,0.14,0.51
544,7035,0.27,0.45
545,8016,0.27,0.45
546,31878,0.09,0.54
547,36086,0.47,0.48
548,135941,0.34,0.66
549,27618,0.28,0.42
550,8792,0.23,0.53
551,8016,-0.01,0.54
552,26947,0.12,0.45
553,40815,0.24,0.62
554,142266,0.03,0.53
555,38583,-0.05,0.59
556,36529,0.22,0.44
557,132642,0.07,0.46
558,8861,0.03,0.35
559,104870,0.04,0.44
560,81389,0.27,0.59
561,8016,0.29,0.5
562,40815,0.15,0.57
563,6669,0.15,0.69
564,37720,-0.0,0.49
565,8016,0.33,0.44
566,123312,0.15,0.28
567,8977,-0.12,0.49
568,37382,-0.07,0.61
569,41617,0.07,0.54
570,2191,0.37,0.67
571,132872,0.14,0.51
572,37382,-0.0,0.47
573,905,0.27,0.79
574,8016,0.17,0.59
575,106277,0.08,0.52
576,3676,0.14,0.58
577,8924,0.23,0.5
578,48555,0.36,0.52
579,35082,0.18,0.6
580,6642,-0.04,0.45
581,1135,0.11,0.42
582,8016,0.22,0.48
583,1284,0.22,0.41
584,30820,0.16,0.55
585,27826,0.29,0.57
586,2295,0.19,0.49
587,40815,0.23,0.62
588,68574,0.08,0.45
589,41285,0.03,0.48
590,178001,-0.08,0.53
591,8016,0.4,0.62
592,4005,0.27,0.5
593,5173,-0.03,0.58
594,8623,0.31,0.59
595,5219,0.06,0.64
596,2146,0.49,0.72
597,145716,-0.07,0.58
598,5193,0.16,0.59
599,8016,0.07,0.58
600,145426,0.17,0.42
601,40815,0.02,0.33
602,1208,0.18,0.34
603,40815,0.07,0.37
604,6820,0.45,0.73
605,6874,-0.01,0.48
606,6002,0.19,0.53
607,42958,0.25,0.57
608,40581,0.24,0.67
609,8016,0.26,0.62
610,37720,-0.06,0.46
611,4833,-0.01,0.48
612,5952,0.19,0.72
613,36533,0.01,0.64
614,5527,0.28,0.57
615,7440,-0.07,0.53
616,1095,0.19,0.48
617,90167,0.13,0.46
618,40629,0.3,0.53
619,8016,0.18,0.55
620,1263,0.13,0.45
621,37380,0.14,0.58
622,40826,0.43,0.65
623,146128,-0.1,0.74
624,2770,0.27,0.53
625,40629,0.47,0.77
626,40629,0.26,0.7
627,2023,0.03,0.59
628,8016,0.14,0.55
