,movieId,polarity,subjectivity
0,96762,0.03,0.38
1,103075,0.17,0.47
2,26251,0.06,0.47
3,67457,0.06,0.46
4,96821,0.3,0.5
5,99112,0.1,0.6
6,86725,-0.02,0.45
7,4205,0.43,0.66
8,6645,0.12,0.63
9,104457,0.21,0.56
10,104457,0.21,0.56
11,80463,0.15,0.54
12,101362,-0.15,0.37
13,2692,0.37,0.63
14,4205,0.24,0.65
15,72731,0.23,0.5
16,98239,0.11,0.56
17,103137,0.06,0.37
18,101864,0.09,0.64
19,101525,0.31,0.69
20,1086,0.05,0.63
21,103384,0.02,0.46
22,131556,0.37,0.64
23,98933,0.15,0.49
24,4205,0.36,0.6
25,48518,-0.2,0.58
26,97826,0.19,0.48
27,70286,0.02,0.31
28,110459,-0.13,0.43
29,156869,0.22,0.49
30,104129,0.14,0.51
31,4855,0.05,0.55
32,103253,-0.11,0.5
33,71011,0.17,0.5
34,4205,0.29,0.56
35,103883,-0.03,0.49
36,103042,0.27,0.54
37,103384,0.12,0.61
38,92507,0.28,0.54
39,103253,0.02,0.43
40,62849,0.25,0.51
41,4205,0.42,0.65
42,372,0.07,0.34
43,78088,0.28,0.53
44,148414,0.12,0.5
45,101142,0.23,0.58
46,96737,0.19,0.54
47,91873,0.06,0.5
48,155917,0.3,0.56
49,4205,0.22,0.6
50,1377,0.25,0.45
51,6993,0.23,0.56
52,104241,0.16,0.55
53,101864,0.24,0.65
54,1394,0.31,0.58
55,6212,0.13,0.43
56,103042,0.11,0.45
57,3697,0.1,0.45
58,4205,0.32,0.62
59,6643,0.13,0.48
60,104241,0.28,0.55
61,121761,0.09,0.52
62,1208,0.35,0.46
63,4480,-0.05,0.53
64,102802,0.09,0.47
65,85510,-0.06,0.53
66,8886,-0.04,0.46
67,4205,0.27,0.44
68,103042,0.3,0.58
69,103339,0.14,0.5
70,103075,0.04,0.65
71,102123,0.14,0.63
72,91500,0.08,0.55
73,102445,-0.02,0.45
74,106234,0.21,0.52
75,3763,0.24,0.55
76,61348,-0.4,0.69
77,60037,0.1,0.53
78,98361,0.06,0.58
79,1208,0.2,0.55
80,77201,-0.02,0.64
81,5636,0.16,0.61
82,4205,0.17,0.64
83,103253,-0.21,0.44
84,91535,0.24,0.47
85,106873,0.06,0.49
86,89480,0.06,0.58
87,7153,0.2,0.67
88,1784,0.26,0.64
89,104337,0.52,0.65
90,4205,0.4,0.49
91,103075,0.01,0.47
92,58975,0.08,0.42
93,102445,0.18,0.47
94,98056,0.18,0.56
95,1327,0.05,0.47
96,33164,0.06,0.61
97,175063,0.05,0.57
98,45186,0.09,0.5
99,104631,0.03,0.56
100,1172,0.14,0.49
101,98809,0.37,0.64
102,33585,-0.16,0.69
103,71571,0.24,0.63
104,104337,0.15,0.46
105,91694,0.17,0.46
106,104241,0.19,0.43
107,4205,0.3,0.64
108,137902,0.01,0.58
109,6522,-0.03,0.57
110,105531,0.2,0.52
111,98836,-0.16,0.69
112,172983,0.23,0.59
113,90196,0.17,0.45
114,83067,0.18,0.52
115,76251,0.19,0.58
116,71011,0.11,0.43
117,4205,0.34,0.58
118,104241,0.16,0.51
119,104241,0.13,0.55
120,87921,0.23,0.74
121,79397,0.24,0.42
122,91626,0.18,0.6
123,111702,-0.04,0.49
124,91331,0.04,0.68
125,104337,-0.24,0.52
126,59604,-0.09,0.47
127,4205,0.16,0.56
128,101112,0.17,0.58
129,103228,0.16,0.46
130,99106,0.16,0.5
131,98585,0.28,0.56
132,166944,0.05,0.52
133,91071,0.22,0.46
134,143082,0.07,0.56
135,140515,0.02,0.29
136,4205,0.09,0.71
137,88589,0.12,0.68
138,110746,0.12,0.51
139,91529,0.14,0.51
140,103219,0.21,0.52
141,148886,0.17,0.48
142,89904,0.16,0.58
143,4205,0.27,0.55
144,103299,-0.02,0.49
145,103810,0.07,0.58
146,103030,0.1,0.45
147,100843,-0.04,0.61
148,103688,0.18,0.56
149,172915,0.15,0.52
150,1986,0.22,0.32
151,4205,0.11,0.57
152,107406,0.25,0.55
153,104241,0.16,0.64
154,5342,-0.15,0.6
155,87909,-0.09,0.49
156,91500,-0.12,0.5
157,81925,0.11,0.47
158,1210,0.19,0.51
159,4205,0.35,0.69
160,103669,0.01,0.57
161,103366,0.07,0.35
162,47978,0.16,0.64
163,103801,0.12,0.52
164,54775,0.17,0.49
165,4205,0.16,0.52
166,103253,0.13,0.58
167,102088,0.06,0.63
168,102407,0.34,0.64
169,97936,0.2,0.6
170,121465,0.15,0.48
171,131062,-0.36,0.61
172,123316,0.26,0.49
173,4205,0.29,0.61
174,111570,0.13,0.55
175,102720,-0.1,0.56
176,337,0.29,0.49
177,96832,0.05,0.51
178,1348,0.18,0.52
179,4205,0.38,0.63
180,27648,0.18,0.48
181,3604,0.01,0.63
182,98056,0.01,0.51
183,78742,0.42,0.54
184,101997,-0.13,0.63
185,104337,-0.04,0.52
186,5165,-0.09,0.48
187,102720,0.1,0.47
188,102407,0.23,0.51
189,2644,0.11,0.56
190,4205,0.24,0.65
191,104211,0.21,0.4
192,104303,0.14,0.64
193,79057,0.02,0.56
194,103688,0.2,0.51
195,104337,0.2,0.44
196,53859,0.08,0.45
197,57274,0.02,0.59
198,955,0.2,0.5
199,4205,0.12,0.65
200,79203,0.14,0.71
201,3517,0.14,0.51
202,103980,0.53,0.55
203,144986,-0.06,0.53
204,4205,0.31,0.65
205,180989,0.05,0.48
206,111570,0.09,0.52
207,64650,0.22,0.44
208,1252,0.05,0.58
209,100383,-0.02,0.49
210,1197,0.14,0.46
211,4205,0.26,0.49
212,101362,0.21,0.49
213,89047,-0.12,0.46
