,movieId,polarity,subjectivity
0,132140,0.12,0.49
1,65642,0.21,0.46
2,7451,0.2,0.55
3,93272,0.19,0.48
4,920,0.13,0.35
5,5690,-0.23,0.72
6,89759,0.28,0.51
7,90746,-0.0,0.57
8,92938,0.11,0.58
9,181143,0.47,0.55
10,93512,0.11,0.48
11,89535,0.28,0.55
12,97470,-0.06,0.56
13,39869,-0.07,0.37
14,5690,0.12,0.58
15,1945,0.41,0.57
16,91134,0.23,0.73
17,96456,-0.06,0.54
18,99043,0.0,0.5
19,177081,-0.21,0.57
20,2780,0.42,0.54
21,89260,-0.19,0.58
22,5690,0.11,0.67
23,4792,0.32,0.6
24,112614,0.24,0.72
25,93363,0.11,0.54
26,8914,0.22,0.56
27,88398,-0.11,0.56
28,8495,0.1,0.64
29,50183,0.5,0.7
30,5690,0.09,0.55
31,85796,0.04,0.53
32,81847,0.14,0.53
33,69498,0.12,0.63
34,185,0.04,0.37
35,72378,0.18,0.51
36,5690,0.13,0.5
37,5293,0.03,0.34
38,239,0.41,0.55
39,3508,0.21,0.52
40,36289,0.08,0.38
41,93363,0.36,0.58
42,6731,0.2,0.53
43,71500,0.34,0.57
44,1129,0.28,0.51
45,5690,0.09,0.69
46,90746,0.2,0.43
47,64231,-0.04,0.69
48,148050,0.18,0.46
49,51540,0.21,0.6
50,90403,0.1,0.43
51,91077,0.19,0.49
52,91622,-0.02,0.41
53,88248,-0.02,0.55
54,91134,0.05,0.48
55,5690,0.42,0.61
56,7439,0.2,0.47
57,85412,0.03,0.42
58,4725,0.01,0.53
59,552,0.3,0.51
60,27450,0.07,0.53
61,48035,-0.06,0.62
62,93498,-0.03,0.49
63,5690,0.11,0.47
64,80858,-0.07,0.44
65,100138,0.06,0.44
66,70206,-0.04,0.57
67,149294,0.1,0.37
68,91690,0.26,0.55
69,64577,0.18,0.42
70,5690,0.06,0.54
71,1089,0.01,0.37
72,2329,-0.01,0.38
73,93420,0.25,0.56
74,5690,0.15,0.47
75,96456,0.1,0.55
76,101884,-0.07,0.5
77,156307,0.18,0.47
78,63283,0.11,0.59
79,5690,0.09,0.58
80,177141,-0.03,0.44
81,104746,0.01,0.48
82,48516,0.03,0.54
83,7052,-0.13,0.54
84,93363,-0.17,0.57
85,93363,-0.08,0.54
86,7046,0.04,0.58
87,5690,0.01,0.61
88,89753,-0.07,0.51
89,91622,0.19,0.59
90,96853,0.05,0.62
91,77427,0.08,0.56
92,93693,0.18,0.43
93,79242,0.04,0.47
94,5690,0.07,0.62
95,93693,0.09,0.57
96,79545,-0.05,0.58
97,51809,0.08,0.55
98,6100,0.3,0.55
99,5690,0.1,0.51
100,7052,0.06,0.46
101,93363,-0.03,0.52
102,127296,0.2,0.43
103,91976,0.25,0.6
104,750,0.05,0.5
105,2692,0.35,0.55
106,99045,0.13,0.36
107,5690,0.15,0.48
108,64983,0.17,0.43
109,172883,0.21,0.42
110,47423,0.13,0.36
111,159,0.29,0.57
112,93782,0.43,0.55
113,93270,0.12,0.49
114,89753,0.1,0.44
115,93363,0.11,0.42
116,91658,0.38,0.73
117,36426,0.29,0.33
118,5690,0.08,0.54
119,98402,0.18,0.37
120,145988,0.05,0.48
121,3708,0.34,0.53
122,164143,0.14,0.54
123,6774,0.16,0.69
124,90624,0.08,0.49
125,6260,0.18,0.4
126,5690,0.17,0.62
127,26755,0.14,0.59
128,83480,0.11,0.52
129,94969,0.23,0.55
130,149566,0.15,0.59
131,3638,0.28,0.57
132,90866,0.27,0.49
133,5690,0.11,0.4
134,119603,-0.05,0.39
135,94969,0.19,0.51
136,90730,0.31,0.59
137,93782,0.13,0.52
138,5690,0.12,0.57
139,88129,0.14,0.5
140,89904,0.14,0.57
141,4068,0.31,0.62
142,72226,0.2,0.56
143,90866,0.06,0.56
144,91622,0.07,0.51
145,94969,0.54,0.53
146,57637,0.09,0.59
147,5690,0.14,0.58
148,93297,0.16,0.5
149,7172,0.2,0.58
150,93363,0.24,0.64
151,94969,0.27,0.59
152,95508,0.15,0.47
153,93982,-0.05,0.61
154,4533,0.28,0.5
155,5690,0.12,0.44
156,26663,0.09,0.52
157,92938,0.05,0.6
158,80818,0.07,0.59
159,78266,0.17,0.47
160,94969,0.28,0.71
161,97470,0.03,0.41
162,115885,0.02,0.53
163,5690,-0.08,0.44
164,57274,0.12,0.48
165,93510,0.11,0.48
166,93510,0.12,0.4
167,95067,-0.18,0.7
168,166328,-0.01,0.49
169,90405,0.07,0.48
170,5690,0.16,0.51
171,23,0.23,0.51
172,64969,0.59,0.82
173,88398,0.25,0.49
174,93270,0.15,0.51
175,66385,0.28,0.56
176,52591,0.15,0.51
177,68554,0.07,0.51
178,5690,0.29,0.54
179,60688,-0.14,0.6
180,1193,0.24,0.56
181,82157,-0.01,0.63
182,149566,0.16,0.61
183,90746,0.46,0.61
184,116499,0.07,0.45
185,88129,0.08,0.47
186,80864,0.27,0.53
187,88812,0.3,0.59
188,5690,0.29,0.48
189,90645,0.28,0.59
190,8531,0.26,0.53
191,91134,0.22,0.59
192,105803,0.18,0.56
193,4588,0.23,0.56
194,36426,0.06,0.55
195,5690,1.0,0.39
196,85131,-0.24,0.5
197,93475,0.06,0.58
198,48774,0.11,0.52
199,123437,0.2,0.52
200,6874,0.0,0.29
201,90866,0.24,0.6
202,93326,0.28,0.4
203,5690,0.05,0.5
204,6446,0.14,0.41
205,91976,0.12,0.57
206,26378,0.18,0.54
207,178073,0.12,0.43
208,8014,0.26,0.37
209,91890,0.23,0.44
210,94969,0.22,0.58
211,5690,0.26,0.65
212,93498,0.2,0.6
213,93510,0.24,0.61
214,7072,0.13,0.48
215,121192,-0.02,0.51
216,93363,-0.18,0.33
217,7211,0.24,0.45
218,1301,0.16,0.63
219,90531,0.11,0.55
220,5690,0.07,0.41
221,87192,-0.11,0.63
222,90439,0.11,0.51
223,599,0.15,0.5
224,93498,0.2,0.6
225,108877,0.03,0.51
226,93363,0.11,0.42
227,155950,0.23,0.62
228,94503,0.33,0.65
229,56691,0.09,0.52
230,90866,0.19,0.44
231,26301,0.21,0.5
232,149566,0.23,0.67
233,5533,0.1,0.66
234,5690,0.1,0.5
235,94739,0.16,0.45
236,90376,0.11,0.51
237,103978,0.31,0.56
238,86320,-0.32,0.62
239,6383,-0.0,0.57
240,4865,0.08,0.59
241,167630,0.08,0.62
242,5690,0.14,0.47
243,88129,0.07,0.52
244,104017,0.08,0.58
245,122587,0.15,0.53
246,79357,0.09,0.42
247,2700,0.16,0.58
248,5690,0.1,0.6
249,89321,0.16,0.46
250,5690,0.16,0.56
251,74156,0.1,0.61
252,91414,0.34,0.66
253,93510,0.23,0.61
254,142058,0.48,0.66
255,94969,0.29,0.52
256,5690,0.11,0.62
257,158308,0.08,0.54
258,63283,0.24,0.42
259,92420,0.16,0.6
260,90376,0.05,0.67
261,82167,0.29,0.52
262,87430,0.12,0.45
263,93805,0.16,0.44
264,58559,0.07,0.48
265,3011,0.09,0.56
266,5690,0.21,0.56
267,91976,0.21,0.41
268,124412,0.12,0.54
269,91325,-0.11,0.39
270,94312,-0.09,0.78
271,89837,-0.03,0.44
272,91831,-0.14,0.51
273,93272,-0.11,0.62
274,92422,0.06,0.57
275,89761,0.17,0.43
276,104588,0.22,0.48
277,36426,0.06,0.43
278,5690,0.68,0.63
279,47,0.2,0.61
280,74458,-0.01,0.42
281,85401,0.23,0.53
282,143406,0.12,0.49
283,92422,0.05,0.54
284,5690,0.16,0.59
285,90719,0.01,0.5
286,92058,-0.16,0.44
287,3284,0.05,0.52
288,93363,0.23,0.58
289,92192,0.23,0.5
290,5690,-0.05,0.36
291,84601,0.05,0.44
292,356,0.25,0.5
