,movieId,polarity,subjectivity
0,45074,-0.03,0.5
1,147346,0.28,0.46
2,4342,0.38,0.54
3,26137,0.01,0.4
4,59116,0.01,0.47
5,515,0.31,0.57
6,58301,0.1,0.5
7,2579,0.04,0.45
8,147346,0.04,0.45
9,169738,-0.03,0.54
10,1246,0.12,0.51
11,837,0.25,0.6
12,59392,0.2,0.44
13,2072,0.29,0.53
14,5991,0.29,0.56
15,147346,0.03,0.55
16,56782,-0.13,0.55
17,56339,0.31,0.56
18,43919,-0.25,0.54
19,57528,0.26,0.56
20,34334,0.13,0.5
21,176047,-0.02,0.49
22,4268,0.02,0.61
23,7260,0.31,0.52
24,49530,0.11,0.46
25,147346,0.02,0.52
26,5233,0.33,0.57
27,55284,0.04,0.56
28,42002,-0.1,0.56
29,48193,0.26,0.56
30,139785,0.27,0.5
31,67073,-0.55,0.76
32,55247,0.28,0.58
33,147346,-0.07,0.62
34,56782,0.25,0.45
35,114587,0.12,0.46
36,55442,0.17,0.58
37,90245,0.12,0.45
38,2404,0.06,0.43
39,41569,0.04,0.53
40,56174,0.11,0.32
41,116281,-0.24,0.55
42,48322,0.04,0.58
43,147346,0.02,0.54
44,58494,0.09,0.58
45,7120,0.11,0.36
46,1997,-0.0,0.54
47,135753,0.17,0.53
48,58297,-0.01,0.53
49,6947,0.55,0.4
50,7115,0.18,0.63
51,147346,-0.05,0.49
52,44773,-0.02,0.63
53,47518,0.12,0.57
54,4580,0.16,0.38
55,4876,0.19,0.58
56,39801,0.12,0.54
57,84665,0.15,0.64
58,55290,0.13,0.52
59,147346,-0.27,0.56
60,58874,0.29,0.53
61,4354,0.2,0.53
62,72630,0.08,0.42
63,542,-0.03,0.61
64,2622,0.23,0.53
65,57532,-0.13,0.53
66,58103,0.11,0.48
67,1347,0.08,0.68
68,121117,0.08,0.54
69,147346,-0.03,0.47
70,4351,0.22,0.42
71,839,0.12,0.48
72,3444,0.04,0.44
73,8614,0.19,0.58
74,56782,0.08,0.43
75,6863,-0.04,0.6
76,147346,0.12,0.52
77,157352,0.44,0.65
78,6765,0.36,0.48
79,5951,0.08,0.44
80,59014,0.15,0.61
81,120224,0.02,0.6
82,5387,0.17,0.71
83,93185,0.1,0.44
84,147346,-0.09,0.55
85,54787,0.21,0.36
86,59065,0.11,0.45
87,52973,0.23,0.58
88,5787,0.15,0.49
89,1291,0.45,0.66
90,55687,0.14,0.54
