,movieId,polarity,subjectivity
0,170745,0.19,0.5
1,122918,0.27,0.53
2,170897,-0.29,0.75
3,167540,0.21,0.54
4,171611,0.25,0.51
5,142058,0.07,0.37
6,122918,0.06,0.62
7,141050,0.34,0.66
8,164939,-0.17,0.65
9,46869,0.08,0.43
10,141487,0.12,0.33
11,171611,0.27,0.68
12,164821,0.33,0.66
13,164909,0.24,0.5
14,169670,-0.32,0.64
15,172065,0.18,0.65
16,166544,0.2,0.48
17,3168,0.09,0.45
18,6632,0.05,0.56
19,1329,-0.07,0.49
20,176835,0.23,0.65
21,114925,0.05,0.48
22,64508,0.14,0.49
23,143365,0.33,0.58
24,172065,0.29,0.57
25,152063,-0.42,0.61
26,164395,0.19,0.59
27,168352,0.09,0.56
28,135143,-0.0,0.53
29,83613,0.26,0.57
30,152081,0.27,0.52
31,136864,0.0,0.51
32,741,0.15,0.51
33,7474,0.12,0.48
34,3349,0.21,0.48
35,122886,0.02,0.53
36,296,0.62,0.53
37,3148,0.07,0.52
38,118057,0.06,0.49
39,166568,0.14,0.49
40,99296,0.01,0.5
41,1690,-0.16,0.63
42,6458,0.23,0.37
43,170024,0.14,0.49
44,3917,0.32,0.52
45,149854,0.13,0.38
46,164909,0.26,0.54
47,106542,0.27,0.61
48,122918,0.27,0.52
49,159447,0.21,0.57
50,8688,-0.13,0.51
51,171611,0.08,0.43
52,90211,0.05,0.44
53,179167,-0.15,0.64
54,171625,0.11,0.48
55,169902,0.11,0.53
56,166474,-0.11,0.48
57,90211,0.24,0.59
58,169756,0.17,0.52
59,170311,-0.09,0.14
60,163941,0.35,0.68
61,166281,0.13,0.59
62,171611,0.34,0.59
63,108501,0.28,0.51
64,160980,0.27,0.45
65,168250,0.05,0.57
66,1347,0.3,0.57
67,8407,0.18,0.51
68,1196,0.11,0.52
69,167690,0.09,0.5
70,5476,0.02,0.69
71,134117,-0.23,0.74
72,175623,0.24,0.53
73,175623,-0.37,0.64
74,169900,0.05,0.44
75,122918,-0.03,0.6
76,175623,-0.01,0.62
77,83349,-0.02,0.45
78,122918,0.29,0.46
79,122918,0.16,0.51
80,164821,0.14,0.55
81,94790,0.18,0.39
82,171265,0.34,0.57
83,169298,0.06,0.52
84,164204,0.13,0.46
85,152974,0.0,0.61
86,122918,0.43,0.6
87,167738,-0.1,0.53
88,169828,0.03,0.49
89,143365,0.33,0.52
90,157312,0.28,0.7
91,167638,0.04,0.51
92,172065,0.32,0.69
93,3349,0.32,0.45
94,114700,0.0,0.0
95,7082,0.15,0.5
96,129413,-0.0,0.35
97,35957,0.14,0.45
98,43871,-0.15,0.55
99,167698,-0.06,0.59
100,170745,0.1,0.59
101,160438,0.16,0.45
102,143365,-0.01,0.44
103,148172,0.17,0.5
104,163731,0.23,0.6
105,1853,0.19,0.52
106,3671,-0.11,0.61
107,152061,-0.0,0.71
108,168248,0.28,0.59
109,171215,-0.09,0.57
110,164909,0.29,0.57
111,333,0.13,0.37
112,32677,0.13,0.37
113,122918,0.17,0.39
114,75818,0.15,0.59
115,42418,0.08,0.45
116,118202,0.17,0.28
117,181211,0.08,0.52
118,122918,0.08,0.53
119,2789,0.02,0.47
120,1206,0.39,0.64
121,172117,0.34,0.56
122,113741,-0.28,0.66
123,90249,0.28,0.4
124,82093,-0.15,0.61
125,149902,0.25,0.61
126,122918,0.01,0.71
127,168784,-0.12,0.54
128,136864,0.1,0.42
129,162726,0.11,0.51
130,122918,0.46,0.69
131,5434,-0.17,0.63
132,171611,0.43,0.5
133,34326,0.2,0.59
134,57421,0.22,0.56
135,110746,0.31,0.47
136,2028,0.09,0.58
137,166918,-0.01,0.44
138,122918,0.27,0.47
139,132462,0.04,0.44
140,171611,0.38,0.5
141,171611,0.22,0.55
142,82366,0.21,0.51
143,170745,-0.24,0.75
144,110591,0.23,0.72
145,167488,0.25,0.74
146,122918,0.22,0.52
147,171611,0.33,0.6
148,90751,0.07,0.39
149,2349,0.02,0.7
150,167546,0.12,0.35
151,173319,-0.06,0.36
152,81782,-0.1,0.41
153,91325,0.19,0.56
154,128360,0.21,0.46
155,4420,-0.38,0.66
156,122918,0.2,0.45
157,3349,0.45,0.53
158,7374,0.0,0.56
159,171611,0.14,0.49
160,161954,0.2,0.58
161,8376,0.0,0.48
162,161966,0.01,0.58
163,53000,0.11,0.54
164,104841,0.25,0.37
165,782,-0.16,0.66
166,33564,0.29,0.57
167,1784,0.38,0.69
168,102084,0.25,0.6
169,161582,0.49,0.67
170,167546,-0.07,0.51
171,67620,0.02,0.49
172,103663,0.09,0.43
173,2066,0.31,0.53
174,91884,0.18,0.53
175,166705,0.44,0.6
176,157296,0.24,0.42
177,156793,0.18,0.52
178,171631,0.19,0.45
179,3766,0.14,0.38
180,171881,0.11,0.28
181,166918,0.07,0.47
182,103282,0.11,0.52
183,7802,0.16,0.52
184,150937,0.2,0.44
185,167380,0.14,0.41
186,171611,0.19,0.53
187,296,0.41,0.62
188,172065,0.2,0.61
189,1345,0.17,0.58
190,191,0.08,0.65
191,111411,0.06,0.49
192,148278,-0.15,0.5
193,170153,0.18,0.55
194,172075,0.34,0.84
195,1262,0.32,0.56
196,848,0.37,0.65
197,136656,0.11,0.6
198,168612,0.18,0.53
199,191,0.12,0.64
200,1304,0.35,0.5
201,80549,0.13,0.46
202,168612,0.1,0.37
203,151455,0.38,0.65
204,89492,0.44,0.6
205,1785,0.03,0.51
206,1208,-0.44,0.65
207,191,0.05,0.53
208,97382,0.02,0.53
209,4001,0.17,0.44
210,39779,0.18,0.46
211,161954,0.2,0.58
212,19,-0.21,0.61
213,3681,0.07,0.61
214,168250,0.08,0.6
215,30707,0.41,0.72
216,191,0.11,0.44
217,1940,0.2,0.47
218,2918,0.03,0.6
219,7402,0.1,0.47
220,8094,0.13,0.44
221,162082,0.06,0.62
222,33164,0.09,0.52
223,3349,0.26,0.47
224,191,0.11,0.44
225,318,0.42,0.56
226,48304,0.15,0.47
227,122918,0.26,0.66
228,2571,0.52,0.74
229,117109,0.13,0.49
230,150726,0.3,0.48
231,168772,0.08,0.62
232,86882,0.49,0.67
233,164367,-0.08,0.65
234,191,0.09,0.67
235,106920,0.1,0.59
236,167544,0.1,0.57
237,164909,0.07,0.58
238,169864,0.04,0.23
239,178995,0.17,0.59
240,2959,-0.09,0.41
241,3911,0.46,0.7
242,191,0.28,0.53
243,157296,-0.01,0.45
244,173175,0.43,0.68
245,58559,0.08,0.61
246,113771,0.27,0.57
247,122918,0.22,0.52
248,527,-0.12,0.52
249,191,-0.02,0.66
250,115569,0.17,0.35
251,1762,-0.12,0.59
252,7153,-0.45,0.64
253,122918,0.15,0.65
254,122918,0.21,0.48
255,169902,0.11,0.52
256,79132,-0.15,0.44
257,163955,0.32,0.53
258,2187,0.15,0.51
259,191,0.06,0.57
260,1193,0.26,0.48
261,175623,-0.02,0.27
262,172075,0.25,0.47
263,171611,0.64,0.67
264,122918,0.21,0.5
265,7245,-0.02,0.62
266,168650,0.23,0.43
267,4993,-0.14,0.62
268,191,-0.0,0.53
269,122918,0.17,0.5
270,145,0.26,0.66
271,1196,-0.02,0.53
272,6548,0.26,0.45
273,3703,-0.02,0.61
274,6016,0.01,0.6
275,122918,0.3,0.69
276,191,0.05,0.56
277,170875,0.15,0.42
278,168636,0.01,0.53
