,movieId,polarity,subjectivity
0,923,0.24,0.63
1,149717,0.23,0.64
2,98203,0.03,0.49
3,103301,0.22,0.82
4,96849,0.26,0.53
5,87232,0.42,0.64
6,6785,0.34,0.54
7,98203,0.23,0.54
8,74948,-0.07,0.54
9,97306,0.18,0.59
10,94864,-0.01,0.42
11,97938,0.21,0.56
12,4574,0.11,0.58
13,103301,0.18,0.74
14,97938,0.12,0.57
15,96811,0.21,0.51
16,7454,0.16,0.54
17,93855,0.09,0.5
18,26804,0.18,0.52
19,103301,0.07,0.59
20,94780,0.11,0.34
21,91529,-0.17,0.42
22,72380,0.05,0.49
23,93139,0.22,0.55
24,82095,0.04,0.38
25,95167,0.27,0.58
26,95307,0.12,0.47
27,103301,0.11,0.52
28,34065,0.11,0.53
29,2054,0.41,0.35
30,94864,0.26,0.6
31,6942,-0.14,0.57
32,2395,0.07,0.51
33,94018,0.19,0.47
34,97938,0.33,0.72
35,160281,0.25,0.47
36,2000,0.15,0.5
37,123258,0.28,0.53
38,97938,0.29,0.61
39,3545,0.2,0.49
40,2054,0.22,0.64
41,97938,0.21,0.47
42,106226,0.01,0.55
43,25923,0.29,0.58
44,72632,0.14,0.43
45,95449,0.2,0.54
46,97938,0.21,0.49
47,2054,0.02,0.44
48,102070,-0.14,0.54
49,173071,-0.0,0.59
50,161548,0.06,0.38
51,1266,0.27,0.56
52,1086,0.29,0.61
53,97938,0.38,0.6
54,98154,0.22,0.52
55,7986,0.12,0.52
56,2638,0.03,0.56
57,2054,0.36,0.53
58,110692,0.24,0.48
59,143629,0.19,0.53
60,97938,0.32,0.5
61,100036,0.19,0.42
62,16,0.16,0.49
63,2054,0.12,0.47
64,588,0.32,0.51
65,97938,0.19,0.48
66,98154,0.12,0.31
67,1240,0.3,0.65
68,96588,0.01,0.52
69,95167,0.23,0.51
70,172111,-0.02,0.51
71,2054,0.23,0.49
72,92008,-0.24,0.61
73,90376,-0.07,0.61
74,72178,0.24,0.46
75,97870,0.03,0.43
76,100450,0.47,0.62
77,91416,0.19,0.55
78,161508,0.18,0.55
79,2054,0.21,0.47
80,134777,0.27,0.55
81,92243,0.25,0.44
82,96079,-0.16,0.54
83,131484,0.24,0.65
84,101770,0.32,0.54
85,2513,0.1,0.56
86,70208,0.12,0.48
87,1974,0.07,0.38
88,43333,0.01,0.61
89,2054,0.09,0.46
90,55908,0.2,0.54
91,104556,0.16,0.51
92,93217,0.05,0.56
93,2159,-0.02,0.55
94,68552,0.04,0.32
95,74510,0.23,0.46
96,95307,0.33,0.63
97,67255,0.13,0.49
98,2054,0.25,0.47
99,162050,0.25,0.48
100,73323,0.47,0.59
101,143017,0.04,0.49
102,140705,0.12,0.5
103,59900,0.42,0.48
104,2054,0.0,0.58
105,1997,0.29,0.53
106,96079,-0.0,0.59
107,91500,0.0,0.5
108,1997,0.14,0.54
109,53887,0.13,0.36
110,86231,0.12,0.69
111,2054,0.26,0.47
112,168186,0.33,0.56
113,91529,0.15,0.54
114,1200,0.56,0.78
115,96079,0.1,0.56
116,4362,-0.02,0.58
117,98243,0.33,0.64
118,1200,0.3,0.61
119,2054,0.03,0.36
120,4855,0.07,0.54
121,168186,-0.21,0.57
122,94896,0.17,0.54
123,97752,0.19,0.39
124,170323,0.02,0.59
125,160281,0.43,0.52
126,70795,0.11,0.49
127,2638,0.06,0.26
128,2054,0.17,0.71
129,91529,-0.02,0.52
130,1667,0.0,0.67
131,34319,0.14,0.43
132,98154,0.23,0.46
133,95510,0.17,0.53
134,100579,0.02,0.33
135,2726,0.27,0.59
136,2054,0.38,0.55
137,3307,0.29,0.47
138,95558,0.21,0.51
139,1307,0.22,0.51
140,899,0.22,0.49
141,2612,0.17,0.52
142,87485,0.0,0.62
143,2054,0.39,0.5
144,58743,0.12,0.48
145,30810,0.17,0.65
146,96121,0.27,0.62
147,92341,-0.02,0.41
148,69134,-0.4,0.78
149,2054,0.26,0.78
150,97936,0.07,0.48
151,99964,0.2,0.57
152,99537,0.14,0.67
153,135336,0.27,0.44
154,2054,0.12,0.45
155,167566,0.13,0.36
156,97994,0.16,0.52
157,153921,0.35,0.58
158,134777,0.33,0.62
159,171145,0.21,0.46
160,2054,0.43,0.73
161,99468,0.3,0.53
162,1748,0.13,0.48
163,131644,0.15,0.45
164,26999,0.23,0.52
165,82667,0.17,0.56
166,102066,0.04,0.48
167,2054,0.15,0.68
168,2054,0.08,0.54
169,101857,0.17,0.48
170,117891,0.21,0.59
171,141245,0.35,0.59
172,2580,0.09,0.39
173,96811,0.09,0.43
174,1244,0.11,0.5
175,2054,0.08,0.46
176,90345,0.17,0.5
177,96430,0.07,0.57
178,84395,0.05,0.51
179,80489,-0.08,0.5
180,2083,0.34,0.68
181,108132,0.19,0.44
182,2638,0.08,0.47
183,2054,0.03,0.48
