,movieId,polarity,subjectivity
0,77427,0.01,0.79
1,58191,-0.14,0.59
2,121286,0.21,0.44
3,39183,0.18,0.54
4,480,0.13,0.4
5,87483,0.08,0.5
6,75808,0.0,0.41
7,80880,-0.09,0.61
8,4411,0.07,0.58
9,4113,-0.11,0.63
10,85510,0.18,0.49
11,84637,0.15,0.4
12,87430,-0.03,0.63
13,87430,0.26,0.52
14,4758,-0.31,0.63
15,69134,-0.02,0.48
16,124801,-0.1,0.6
17,92439,0.15,0.48
18,26510,0.2,0.61
19,4113,0.34,0.48
20,5707,0.22,0.48
21,85131,-0.27,0.56
22,79251,-0.16,0.59
23,84669,0.22,0.5
24,2262,0.4,0.48
25,87430,0.19,0.52
26,130718,-0.14,0.56
27,85131,0.17,0.58
28,87306,-0.11,0.54
29,5377,0.3,0.5
30,82093,-0.25,0.62
31,7234,0.12,0.48
32,60069,0.24,0.55
33,1259,0.13,0.49
34,166062,0.07,0.66
35,86628,0.17,0.52
36,130718,-0.35,0.52
37,71838,0.01,0.4
38,81845,0.05,0.47
39,592,0.29,0.57
40,84954,-0.0,0.56
41,150872,0.25,0.62
42,88129,0.33,0.65
43,4310,-0.05,0.43
44,162548,0.15,0.45
45,103629,0.47,0.65
46,130718,-0.17,0.69
47,121997,0.19,0.48
48,167072,0.06,0.4
49,19,0.16,0.47
50,2726,0.26,0.57
51,88734,0.26,0.58
52,48043,0.17,0.6
53,130718,-0.06,0.54
54,87222,0.03,0.55
55,85510,-0.05,0.63
56,87430,0.2,0.56
57,87549,-0.07,0.57
58,181123,0.01,0.53
59,4370,-0.01,0.64
60,87430,0.04,0.53
61,130718,-0.12,0.5
62,55259,0.11,0.62
63,84942,-0.12,0.57
64,121286,0.32,0.6
65,6835,-0.01,0.5
66,68358,0.21,0.49
67,87222,0.28,0.6
68,26131,-0.02,0.46
69,87430,0.24,0.57
70,32,0.06,0.55
71,130718,0.25,0.69
72,290,-0.05,0.35
73,77349,-0.13,0.6
74,105509,0.14,0.52
75,8335,0.07,0.53
76,81562,0.17,0.51
77,87306,0.19,0.49
78,87430,0.05,0.51
79,80590,-0.1,0.61
80,84944,0.24,0.58
81,25963,0.02,0.55
82,90066,0.09,0.49
83,85261,-0.1,0.55
84,34323,-0.14,0.63
85,85510,0.07,0.57
86,86898,-0.4,0.67
87,87430,0.35,0.49
88,84613,0.01,0.48
89,81132,-0.04,0.59
90,76716,0.02,0.46
91,175057,-0.06,0.5
92,87430,0.11,0.54
93,86332,-0.02,0.62
94,5418,0.06,0.36
95,86911,0.23,0.51
96,74545,0.11,0.51
97,85796,-0.02,0.5
98,168552,0.15,0.49
99,85131,-0.02,0.52
100,178525,0.02,0.51
101,80463,0.35,0.63
102,125265,0.04,0.63
