,movieId,polarity,subjectivity
0,1197,0.2,0.36
1,88129,0.15,0.46
2,88129,0.11,0.61
3,81591,0.14,0.72
4,87079,0.03,0.43
5,1197,0.23,0.59
6,86332,0.24,0.61
7,87430,0.09,0.52
8,88129,0.11,0.47
9,122470,-0.13,0.57
10,1197,0.42,0.88
11,60044,0.0,0.55
12,89492,0.15,0.52
13,2599,0.54,0.68
14,91886,0.26,0.49
15,6595,0.18,0.49
16,5323,0.34,0.6
17,106686,0.35,0.5
18,1197,0.22,0.57
19,87430,0.0,0.47
20,89492,0.26,0.6
21,168674,0.2,0.36
22,1197,0.31,0.64
23,1197,0.46,0.61
24,168674,-0.13,0.63
25,54999,0.21,0.64
26,81359,-0.01,0.38
27,1197,0.75,0.82
28,539,0.41,0.64
29,3418,0.26,0.55
30,91218,0.09,0.44
31,1210,0.26,0.63
32,89492,0.23,0.55
33,158058,-0.06,0.33
34,1197,0.17,0.62
35,121440,0.09,0.56
36,1994,0.07,0.62
37,1269,0.09,0.62
38,1197,0.18,0.4
39,87529,0.14,0.56
40,783,0.11,0.43
41,88129,0.44,0.44
42,87298,0.22,0.59
43,7153,0.17,0.52
44,53972,0.22,0.55
45,1197,0.36,0.48
46,87867,0.27,0.53
47,1298,0.1,0.48
48,63876,0.06,0.56
49,3676,-0.34,0.67
50,86142,0.2,0.47
51,86190,0.07,0.61
52,89753,-0.14,0.53
53,87232,0.1,0.64
54,88129,0.08,0.55
55,140413,0.23,0.53
56,1197,0.23,0.67
57,89840,0.21,0.42
58,55280,0.15,0.48
59,90382,0.1,0.51
60,88129,0.04,0.72
61,1197,0.34,0.58
62,56169,0.21,0.51
63,88515,0.1,0.53
64,87430,0.04,0.51
65,88129,0.23,0.42
66,87522,0.15,0.48
67,88129,0.35,0.55
68,947,0.17,0.58
69,67867,-0.07,0.59
70,121113,0.15,0.64
71,1197,0.65,0.87
72,134779,-0.15,0.45
73,1299,0.09,0.41
74,79592,0.29,0.49
75,5592,0.24,0.47
76,72378,-0.05,0.52
77,86882,0.22,0.51
78,841,0.05,0.5
79,1197,0.43,0.62
80,43699,0.09,0.56
81,88129,0.12,0.55
82,86644,0.2,0.54
83,62434,0.25,0.48
84,5397,0.11,0.35
85,71429,0.26,0.61
86,89840,0.21,0.51
87,1197,0.18,0.53
88,88950,0.16,0.54
89,2847,0.41,0.55
90,89492,0.09,0.49
91,121117,0.11,0.53
92,124701,0.05,0.46
93,89840,0.08,0.44
94,126397,0.21,0.46
95,86833,0.06,0.52
96,1197,0.27,0.58
97,2987,0.34,0.54
98,4014,-0.22,0.62
99,25868,0.17,0.4
100,129319,0.21,0.55
101,88129,0.3,0.55
102,93022,0.17,0.55
103,121269,0.06,0.47
104,88129,0.08,0.49
105,78681,0.14,0.62
106,1197,0.42,0.54
107,123266,-0.03,0.55
108,86320,0.15,0.49
109,89470,0.11,0.5
110,89753,0.35,0.65
111,89047,0.29,0.56
112,1197,0.23,0.52
113,88129,-0.08,0.76
114,78316,0.09,0.46
115,34051,0.23,0.65
116,25851,0.47,0.71
117,89774,0.22,0.5
118,86898,-0.24,0.61
119,1197,0.41,0.55
120,502,0.06,0.4
121,143878,0.24,0.49
122,87279,-0.06,0.55
123,77843,0.06,0.55
124,87520,0.09,0.6
125,146376,0.16,0.52
126,1197,0.27,0.44
127,72261,0.18,0.57
128,5963,-0.14,0.62
129,5761,0.14,0.63
130,81804,0.01,0.57
131,1197,0.03,0.67
132,73829,-0.02,0.56
133,86190,0.1,0.53
134,3833,-0.09,0.56
135,76753,0.04,0.57
136,88129,0.34,0.68
137,125421,0.28,0.41
138,90524,0.27,0.6
139,153901,0.25,0.54
140,99246,0.26,0.53
141,1197,0.27,0.64
142,127056,0.2,0.6
143,84262,-0.06,0.48
144,91886,0.22,0.47
145,72001,-0.0,0.63
146,140419,0.1,0.56
147,82703,0.25,0.64
148,85788,0.11,0.64
149,6695,0.1,0.59
150,27584,0.07,0.59
151,121438,0.08,0.51
152,32501,0.14,0.52
153,88744,0.15,0.47
154,125421,0.22,0.51
155,1197,0.57,0.69
156,71438,0.24,0.48
157,88129,0.35,0.59
158,1488,0.04,0.53
159,79293,0.11,0.55
160,88129,0.16,0.55
161,121334,0.3,0.51
162,1197,0.11,0.67
163,1273,0.18,0.58
164,31447,0.23,0.66
165,1299,0.08,0.57
166,64622,0.14,0.55
167,88129,0.19,0.57
168,87232,0.45,0.63
169,982,0.12,0.51
170,318,0.53,0.62
171,86644,0.1,0.59
172,107901,0.16,0.56
173,88129,0.37,0.59
174,4650,0.11,0.46
175,89490,-0.23,0.67
176,116169,0.22,0.46
177,1197,-0.03,0.52
178,147392,0.25,0.55
179,31991,0.18,0.53
180,2427,0.05,0.58
181,125421,0.22,0.4
182,4725,-0.02,0.52
183,80222,0.37,0.54
184,89492,0.18,0.5
185,1197,0.25,0.58
186,172891,-0.21,0.5
187,88129,0.18,0.46
188,59295,0.38,0.58
189,4973,0.3,0.59
190,126251,0.14,0.49
191,81817,0.25,0.58
192,101952,0.28,0.63
193,1197,0.43,0.64
194,88129,0.19,0.52
195,92448,-0.01,0.47
196,88127,0.02,0.49
197,89492,0.15,0.45
198,76244,0.39,0.71
199,1197,0.32,0.7
200,26371,0.01,0.52
201,40629,0.29,0.55
202,35015,0.3,0.62
203,2854,0.11,0.43
204,94672,0.1,0.49
205,90471,0.31,0.59
206,95375,0.3,0.49
207,1197,0.32,0.7
208,88129,0.08,0.49
209,180289,0.16,0.41
210,81564,0.06,0.62
211,85056,-0.07,0.57
212,104803,0.32,0.55
213,159409,0.18,0.34
214,1049,0.01,0.43
215,1197,0.39,0.66
216,137385,0.04,0.39
217,88129,0.08,0.6
218,165035,0.24,0.5
219,7574,0.15,0.38
220,27865,-0.04,0.54
221,86295,0.19,0.43
222,148454,0.13,0.37
223,172341,0.02,0.46
224,1197,0.37,0.67
225,137767,0.08,0.42
226,923,0.22,0.56
227,96002,0.1,0.51
228,8727,0.07,0.48
229,91995,0.16,0.45
230,86320,0.24,0.57
231,27646,0.22,0.61
