,movieId,polarity,subjectivity
0,46062,-0.05,0.53
1,7299,0.31,0.6
2,5021,0.33,0.75
3,172069,0.18,0.53
4,7183,0.09,0.49
5,5785,0.28,0.56
6,318,0.4,0.68
7,46974,0.04,0.42
8,45666,0.01,0.47
9,46970,0.38,0.5
10,5021,0.32,0.56
11,48412,0.36,0.56
12,31694,0.31,0.58
13,41569,0.25,0.61
14,5021,0.32,0.52
15,44709,0.3,0.6
16,3526,-0.01,0.64
17,50003,0.05,0.47
18,132456,0.14,0.44
19,7361,0.28,0.67
20,66902,0.1,0.54
21,17,0.16,0.59
22,5021,0.11,0.54
23,48711,0.3,0.59
24,44191,0.49,0.59
25,132247,0.03,0.64
26,44974,0.04,0.58
27,118057,-0.01,0.45
28,5021,0.35,0.59
29,6503,0.05,0.57
30,8836,0.24,0.51
31,46974,-0.18,0.45
32,48774,0.25,0.47
33,6880,0.3,0.51
34,34488,0.06,0.63
35,44665,0.36,0.5
36,46105,0.13,0.61
37,48326,0.23,0.44
38,5021,0.18,0.55
39,27018,-0.07,0.56
40,48711,0.23,0.54
41,6631,0.18,0.59
42,5385,-0.06,0.52
43,134124,-0.06,0.46
44,44731,-0.19,0.59
45,5021,0.21,0.45
46,86927,0.3,0.53
47,26827,0.14,0.38
48,6932,0.23,0.47
49,6883,0.16,0.52
50,48161,0.14,0.49
51,8581,0.22,0.49
52,1263,0.09,0.46
53,133575,0.26,0.56
54,48412,0.12,0.57
55,88466,0.15,0.48
56,6898,0.02,0.54
57,48322,0.1,0.48
58,69911,0.19,0.66
59,53906,0.15,0.58
60,38886,0.1,0.41
61,5021,0.64,0.74
62,153550,0.22,0.56
63,161702,0.16,0.52
64,47200,0.0,0.63
65,45382,0.08,0.55
66,5021,0.24,0.71
67,3176,0.07,0.53
68,27674,-0.02,0.5
69,31030,0.16,0.42
70,46970,0.16,0.53
71,5034,0.23,0.51
72,26792,0.28,0.51
73,46974,-0.01,0.32
74,5021,-0.07,0.66
75,36511,-0.04,0.57
76,2140,0.17,0.57
