,movieId,polarity,subjectivity
0,106330,0.18,0.43
1,103030,0.04,0.74
2,142074,-0.02,0.7
3,68259,0.15,0.6
4,134629,0.15,0.47
5,114060,0.16,0.62
6,144216,0.45,0.71
7,86190,0.16,0.48
8,134368,0.2,0.67
9,132796,0.19,0.56
10,89753,0.42,0.78
11,109848,0.05,0.46
12,101962,0.39,0.69
13,134853,0.21,0.66
14,139325,0.24,0.52
15,138208,0.25,0.5
16,1270,0.3,0.55
17,134853,0.07,0.58
18,57282,0.13,0.41
19,111570,0.4,0.68
20,63189,0.03,0.5
21,48,0.13,0.61
22,41828,0.21,0.51
23,141688,0.07,0.52
24,142074,0.23,0.66
25,143341,0.13,0.38
26,134130,0.29,0.67
27,87996,0.03,0.4
28,142074,-0.2,0.6
29,135137,0.22,0.39
30,139644,0.16,0.62
31,142074,0.08,0.54
32,140074,-0.12,0.64
33,134130,0.27,0.52
34,912,0.09,0.49
35,141928,0.41,0.21
36,141688,0.21,0.53
37,144762,0.07,0.44
38,3348,0.22,0.46
39,45730,0.06,0.51
40,130686,0.17,0.49
41,134130,0.09,0.37
42,97921,0.15,0.63
43,117334,0.21,0.48
44,5388,0.41,0.55
45,118702,0.32,0.6
46,103048,0.25,0.63
47,138208,0.47,0.65
48,117895,0.3,0.53
49,132046,0.03,0.36
50,116191,0.16,0.51
51,130450,0.01,0.55
52,80844,-0.02,0.57
53,1625,0.14,0.54
54,135137,0.28,0.58
55,4553,0.37,0.55
56,26370,0.33,0.5
57,44974,0.18,0.57
58,1377,0.15,0.57
59,115170,0.01,0.56
60,132046,0.3,0.55
61,114013,0.02,0.6
62,132796,0.17,0.62
63,131470,0.25,0.53
64,168118,0.33,0.49
65,93982,0.51,0.73
66,2428,0.11,0.55
67,37727,0.03,0.4
68,130840,0.2,0.49
69,120200,0.25,0.67
70,89580,0.11,0.39
71,111781,0.13,0.48
72,106487,0.19,0.4
73,139715,-0.01,0.5
74,130686,0.21,0.5
75,3633,0.01,0.5
76,8957,0.17,0.57
77,134130,0.26,0.55
78,136598,0.31,0.6
79,1377,0.25,0.56
80,120200,-0.03,0.4
81,58559,0.27,0.57
82,127124,0.11,0.43
83,90522,0.07,0.38
84,120200,-0.09,0.39
85,117444,0.35,0.67
86,133545,0.11,0.65
87,132796,0.05,0.58
88,26954,0.12,0.51
89,157348,0.16,0.43
90,5445,0.22,0.62
91,139205,0.22,0.45
92,26157,-0.14,0.44
93,1260,0.22,0.48
94,127178,0.44,0.66
95,134130,0.35,0.57
96,144068,0.05,0.62
97,140110,0.35,0.57
98,858,0.21,0.69
99,87256,0.28,0.57
100,121023,0.02,0.49
101,142082,0.15,0.61
102,134130,0.2,0.7
103,142604,0.05,0.54
104,2798,-0.09,0.63
105,120132,0.04,0.49
106,89936,-0.12,0.64
107,139644,-0.08,0.46
108,130450,0.24,0.49
109,92420,0.07,0.61
110,141932,0.12,0.49
111,122447,0.08,0.55
112,8744,0.19,0.46
113,1981,0.05,0.58
114,142997,0.21,0.54
115,31011,0.27,0.58
116,132614,-0.03,0.47
117,8661,0.16,0.47
118,117176,0.39,0.72
119,136654,0.02,0.68
120,130686,0.19,0.44
121,142492,0.08,0.53
122,140247,0.09,0.5
123,49929,0.13,0.43
124,5528,0.32,0.63
125,140523,0.07,0.53
126,80941,0.15,0.57
127,67792,0.01,0.45
128,5445,0.2,0.62
129,2656,0.11,0.52
130,99912,-0.16,0.6
131,946,0.17,0.53
132,144268,0.17,0.65
133,108729,-0.04,0.56
134,7131,0.21,0.52
135,2172,0.15,0.57
136,141702,0.22,0.52
137,142074,0.09,0.43
138,116664,0.08,0.5
139,110873,0.12,0.56
140,141509,0.21,0.51
141,123625,0.2,0.61
142,130684,0.01,0.53
143,130686,0.26,0.66
144,142074,-0.39,0.62
145,143557,-0.0,0.6
146,57640,0.31,0.56
147,2159,-0.14,0.62
148,134130,0.1,0.5
149,2959,0.16,0.48
150,2579,-0.02,0.47
151,117590,-0.04,0.67
152,46578,0.12,0.48
153,142074,0.01,0.58
154,132046,-0.0,0.57
155,142448,0.34,0.66
156,25750,0.28,0.64
157,6539,0.41,0.67
158,3060,0.25,0.54
