,movieId,polarity,subjectivity
0,47997,0.04,0.56
1,2167,0.12,0.4
2,43871,0.09,0.48
3,42958,0.26,0.58
4,49526,-0.03,0.58
5,47610,0.72,0.73
6,50442,-0.02,0.72
7,48394,0.04,0.61
8,96598,0.14,0.52
9,46723,-0.11,0.27
10,48342,0.28,0.51
11,50158,0.12,0.48
12,43928,0.05,0.53
13,3771,0.05,0.52
14,165577,0.28,0.59
15,49649,0.17,0.56
16,118524,-0.04,0.53
17,97819,-0.02,0.53
18,5128,0.27,0.53
19,79321,0.06,0.52
20,163887,0.34,0.55
21,8645,0.18,0.57
22,47610,0.19,0.52
23,48711,0.2,0.53
24,6796,0.27,0.49
25,2236,0.28,0.55
26,3807,0.31,0.57
27,73051,0.16,0.45
28,4993,0.32,0.48
29,36519,0.06,0.61
30,48043,0.2,0.31
31,1833,-0.04,0.52
32,50440,-0.22,0.61
33,50442,0.1,0.48
34,3578,0.18,0.6
35,49910,0.35,0.58
36,1833,0.19,0.49
37,49651,0.4,0.54
38,9008,0.18,0.49
39,48394,0.11,0.67
40,43871,0.12,0.46
41,317,0.38,0.53
42,126166,0.14,0.48
43,47099,0.09,0.52
44,49910,0.34,0.6
45,6280,0.11,0.54
46,34534,0.23,0.45
47,50440,-0.25,0.69
48,50158,0.21,0.53
49,73676,0.12,0.52
50,3089,0.19,0.48
51,49649,0.28,0.72
52,7326,0.18,0.71
53,27904,0.1,0.58
54,2340,0.19,0.48
55,8937,0.1,0.42
56,4917,0.26,0.54
57,293,0.44,0.67
58,46972,0.17,0.52
59,48738,0.11,0.51
60,47261,0.32,0.49
61,47261,-0.11,0.58
62,1597,0.2,0.49
63,3174,0.24,0.63
64,48774,0.42,0.6
65,37830,0.37,0.61
66,48304,0.23,0.4
67,49910,0.2,0.52
68,7001,-0.1,0.5
69,46972,0.34,0.48
70,6172,0.32,0.6
71,8972,0.16,0.44
72,1091,0.08,0.5
73,8368,0.18,0.53
74,50068,0.03,0.27
75,46976,0.29,0.61
76,1527,0.15,0.44
77,49649,0.27,0.45
78,5952,0.32,0.47
79,49649,0.19,0.57
