,movieId,polarity,subjectivity
0,27584,0.3,0.61
1,33437,-0.16,0.67
2,1206,0.25,0.56
3,34326,0.08,0.52
4,35957,0.05,0.52
5,3658,0.25,0.6
6,32598,0.1,0.46
7,34319,0.15,0.41
8,1339,0.12,0.63
9,8937,0.34,0.47
10,55751,0.19,0.57
11,26770,0.39,0.63
12,922,0.24,0.49
13,1206,0.14,0.25
14,34534,-0.08,0.43
15,2710,0.01,0.46
16,34532,0.15,0.53
17,5879,-0.07,0.55
18,91442,0.27,0.6
19,1206,-0.1,0.73
20,5862,0.19,0.58
21,34520,-0.07,0.56
22,2176,-0.05,0.65
23,329,0.13,0.4
24,35836,0.17,0.52
25,34271,0.38,0.52
26,1206,0.09,0.62
27,32587,0.14,0.48
28,5064,0.12,0.57
29,122397,0.21,0.59
30,99855,0.32,0.54
31,34528,0.15,0.51
32,37960,0.15,0.56
33,1206,0.14,0.69
34,59641,0.09,0.41
35,27822,-0.13,0.6
36,8496,0.11,0.51
37,1206,0.46,0.64
38,318,0.44,0.61
39,111776,0.13,0.6
40,35957,0.12,0.47
41,34437,0.13,0.55
42,3849,0.23,0.43
43,31658,0.1,0.45
44,34048,-0.07,0.65
45,1974,0.06,0.58
46,2142,0.27,0.52
47,1206,0.34,0.78
48,34319,0.21,0.51
49,25882,0.07,0.52
50,97984,0.09,0.54
51,767,0.1,0.41
52,4255,-0.07,0.56
53,1984,0.05,0.48
54,724,-0.17,0.61
55,8376,0.05,0.52
56,1206,0.08,0.54
57,32587,-0.08,0.46
58,34338,0.22,0.49
59,27849,0.11,0.46
60,177987,0.1,0.49
61,8865,-0.34,0.54
62,1020,0.47,0.65
63,1676,0.09,0.62
64,1206,-0.01,0.48
65,8633,0.28,0.52
66,8240,0.22,0.51
67,147352,0.06,0.59
68,3707,-0.01,0.45
69,1985,0.21,0.48
70,1227,0.12,0.5
71,89248,0.18,0.51
72,1206,0.71,0.57
73,7045,0.21,0.55
74,2116,0.06,0.55
75,5064,0.2,0.57
76,90683,0.19,0.49
77,8961,0.2,0.68
78,121775,-0.06,0.68
79,1676,0.13,0.48
80,27869,-0.02,0.52
81,1206,-0.02,0.66
82,34072,-0.0,0.53
83,34162,0.04,0.61
84,33493,0.28,0.49
85,35957,0.18,0.53
86,32596,0.23,0.54
87,1206,0.18,0.51
88,6722,0.2,0.58
89,32587,0.31,0.58
90,33639,0.08,0.64
91,31696,0.01,0.47
92,134509,0.11,0.5
93,858,0.21,0.57
94,1206,0.15,0.67
95,1984,0.31,0.74
96,7247,0.17,0.47
97,32587,0.03,0.48
98,1036,0.08,0.42
99,35836,0.35,0.49
100,9005,0.03,0.66
101,1206,0.3,0.54
102,562,0.08,0.53
103,8912,0.1,0.5
104,27664,0.08,0.56
105,34048,0.21,0.43
106,160854,0.13,0.52
107,4642,0.38,0.53
108,5872,0.24,0.5
109,1206,0.21,0.7
110,5378,-0.04,0.54
111,33437,0.38,0.44
112,34534,0.15,0.48
113,35957,0.24,0.47
114,47,0.22,0.55
115,7316,0.04,0.47
116,1076,-0.04,0.53
117,2972,-0.06,0.55
118,1206,-0.03,0.68
119,34532,-0.06,0.63
120,34319,0.26,0.48
121,35836,0.11,0.5
122,27797,0.24,0.66
123,553,0.2,0.5
124,1206,0.21,0.45
125,5139,0.03,0.52
126,27831,0.07,0.43
127,30812,0.17,0.72
128,5141,-0.07,0.51
129,27788,0.04,0.51
130,1447,0.24,0.69
131,25850,0.24,0.56
132,8783,-0.07,0.57
133,34534,0.25,0.44
134,1206,-0.1,0.49
135,5,0.22,0.52
136,356,0.31,0.37
137,35957,0.05,0.62
138,4390,0.04,0.52
139,34532,0.31,0.57
140,35957,0.31,0.59
141,6953,0.14,0.51
142,8623,0.17,0.5
143,1206,0.13,0.37
144,1380,0.22,0.55
145,8958,0.13,0.55
146,8535,0.17,0.48
147,135991,-0.04,0.61
148,2375,-0.07,0.63
149,5529,-0.14,0.57
150,122151,0.14,0.62
151,1206,0.34,0.63
152,4991,0.08,0.5
153,8268,0.2,0.58
154,2450,-0.15,0.63
155,71695,0.21,0.59
156,7158,-0.09,0.52
157,5198,0.26,0.53
158,1284,0.34,0.51
159,1206,0.31,0.55
160,8783,0.24,0.57
161,31960,0.01,0.5
162,4979,0.19,0.53
163,2871,0.02,0.56
164,1061,0.01,0.42
165,35836,0.13,0.63
166,2527,0.03,0.6
167,8713,0.22,0.52
168,2473,0.01,0.45
169,1206,0.1,0.59
170,237,0.25,0.6
171,2723,0.29,0.58
172,34072,0.19,0.5
173,700,0.16,0.6
174,174963,-0.09,0.66
175,608,0.42,0.69
176,6711,0.23,0.48
177,34338,0.14,0.48
178,29,0.29,0.51
179,8501,-0.08,0.5
180,154,0.17,0.42
181,35836,-0.01,0.48
182,8869,0.15,0.49
183,5047,-0.07,0.57
184,1206,0.09,0.6
185,7375,0.16,0.53
186,31658,0.31,0.52
187,6582,-0.06,0.53
188,36083,0.14,0.52
189,3933,0.07,0.66
190,2291,0.5,0.56
191,1206,0.11,0.52
192,123449,0.3,0.5
193,3043,-0.15,0.48
194,3994,0.04,0.57
195,33880,0.16,0.56
196,4735,0.3,0.54
197,4221,-0.08,0.61
198,35836,0.18,0.56
199,26551,0.1,0.54
200,1206,0.35,0.58
201,34532,0.03,0.53
202,35957,0.18,0.5
203,1265,0.28,0.52
204,33004,0.16,0.54
205,1206,0.24,0.46
206,31433,0.33,0.41
207,7894,0.32,0.56
208,32674,0.5,0.56
209,26266,0.13,0.47
210,7987,0.02,0.53
211,1206,-0.02,0.38
212,8949,0.12,0.49
213,153,0.02,0.6
214,5212,-0.08,0.51
215,173047,-0.25,0.55
216,8798,0.14,0.59
217,31724,-0.11,0.35
218,1206,-0.01,0.45
219,3938,0.16,0.55
220,32587,0.11,0.6
221,33639,0.17,0.6
222,35836,0.09,0.47
223,33893,0.11,0.5
224,33836,0.57,0.7
225,122151,0.24,0.56
226,1206,-0.04,0.71
227,25786,0.11,0.48
228,35836,0.07,0.34
229,1203,0.23,0.67
230,90817,0.05,0.53
231,249,0.2,0.74
232,35957,-0.04,0.47
233,1206,0.48,0.69
234,7063,-0.09,0.51
235,34048,0.02,0.5
236,27132,0.23,0.56
237,3205,-0.18,0.62
238,1310,0.23,0.53
239,191,0.3,0.54
240,1206,0.27,0.47
241,34405,0.14,0.39
242,124322,-0.18,0.68
243,177213,0.19,0.46
244,101728,0.1,0.49
245,101062,0.34,0.59
246,33310,0.34,0.45
247,138598,0.21,0.54
248,39398,0.22,0.58
249,1206,0.22,0.69
250,32587,0.0,0.6
251,137589,0.15,0.56
252,35957,0.15,0.67
253,162556,0.13,0.49
254,2872,0.24,0.42
255,4422,-0.03,0.59
256,4262,0.23,0.63
257,1206,0.24,0.68
258,4630,-0.05,0.53
259,31658,0.31,0.63
260,55226,-0.03,0.46
261,27266,0.21,0.42
262,36392,0.05,0.42
263,33493,0.21,0.56
264,34072,0.32,0.65
265,1206,0.17,0.49
266,7068,-0.05,0.56
267,7742,-0.06,0.58
268,27773,0.11,0.65
269,2628,0.37,0.46
270,1196,0.21,0.37
271,30793,0.19,0.48
272,1206,-0.04,0.44
273,82235,0.21,0.49
274,173563,-0.12,0.62
275,493,0.03,0.53
276,167736,-0.15,0.59
277,1206,0.33,0.5
278,161496,0.32,0.6
279,33145,0.21,0.51
280,5323,-0.01,0.36
281,34437,0.04,0.52
282,8949,-0.2,0.66
283,1206,0.07,0.4
284,3836,0.25,0.58
285,30816,0.19,0.56
286,4638,-0.04,0.45
287,137589,0.09,0.5
288,32584,0.14,0.52
289,485,0.05,0.51
290,3556,0.33,0.54
291,1206,0.04,0.58
292,8638,-0.01,0.54
293,5691,-0.02,0.44
294,968,0.03,0.46
295,968,-0.12,0.4
296,3404,0.23,0.5
297,8789,0.04,0.62
298,3861,0.25,0.49
299,122151,0.11,0.42
300,1206,-0.1,0.61
301,6506,0.3,0.52
302,32584,0.18,0.56
303,26886,0.13,0.47
304,842,0.22,0.48
305,171671,-0.04,0.51
306,35957,0.32,0.62
307,1206,0.14,0.5
308,5005,0.17,0.49
309,2628,0.3,0.52
310,3510,0.2,0.54
311,34319,0.25,0.52
312,5956,0.29,0.49
313,35957,0.42,0.46
314,34048,0.14,0.55
315,1562,-0.08,0.42
316,38046,0.18,0.45
317,1206,-0.1,0.68
318,3198,0.07,0.54
319,3168,0.23,0.62
320,33437,0.1,0.65
321,31410,0.14,0.45
322,8641,-0.23,0.66
323,31658,0.32,0.51
324,7028,0.13,0.4
325,4011,0.09,0.61
326,1206,-0.09,0.48
327,4232,0.29,0.64
328,4279,0.23,0.54
329,5952,0.27,0.66
330,2710,-0.05,0.56
