,movieId,polarity,subjectivity
0,26140,0.04,0.55
1,6711,0.15,0.58
2,6711,-0.02,0.63
3,6711,0.13,0.43
4,6711,0.12,0.56
5,6711,0.12,0.48
6,6711,0.35,0.59
7,6711,0.17,0.56
8,6711,0.15,0.51
9,26140,0.06,0.62
10,6711,0.13,0.48
11,6711,0.22,0.52
12,6711,0.12,0.48
13,6711,0.42,0.39
14,6711,0.21,0.53
15,6711,0.16,0.51
16,6711,0.23,0.48
17,6711,0.16,0.61
18,6711,0.15,0.51
19,6711,0.07,0.42
20,26140,-0.1,0.6
21,6711,0.0,0.46
22,6711,0.2,0.54
23,6711,0.07,0.41
24,6711,0.24,0.58
25,6711,0.1,0.51
26,6711,0.22,0.53
27,6711,0.13,0.48
28,6711,0.12,0.52
29,6711,0.15,0.59
30,6711,0.19,0.52
31,26140,0.01,0.51
32,6711,0.05,0.52
33,6711,0.03,0.49
34,6711,0.16,0.48
35,6711,0.19,0.51
36,6711,0.16,0.52
37,6711,0.06,0.34
38,6711,-0.24,0.54
39,6711,0.16,0.58
40,6711,0.15,0.59
41,26140,0.5,0.64
42,6711,0.04,0.41
43,6711,0.15,0.56
44,6711,-0.06,0.57
45,6711,0.09,0.53
46,6711,0.1,0.4
47,6711,0.17,0.54
48,6711,0.17,0.52
49,6711,0.05,0.62
50,6711,0.17,0.48
51,26140,0.22,0.54
52,6711,0.22,0.54
53,6711,0.01,0.55
54,6711,0.27,0.65
55,6711,-0.02,0.51
56,6711,0.2,0.56
57,6711,-0.24,0.64
58,6711,0.22,0.56
59,6711,0.23,0.5
60,6711,0.18,0.63
61,26140,0.18,0.52
62,6711,0.01,0.53
63,6711,0.21,0.6
64,6711,0.07,0.38
65,6711,-0.16,0.69
66,6711,0.19,0.52
67,6711,0.03,0.52
68,6711,0.08,0.51
69,6711,0.26,0.58
70,6711,0.13,0.59
71,6711,0.24,0.59
72,8507,0.22,0.56
73,6711,0.23,0.71
74,6711,0.16,0.56
75,6711,0.04,0.55
76,6711,0.31,0.58
77,6711,0.23,0.63
78,6711,0.31,0.63
79,6711,0.01,0.57
80,6711,0.08,0.47
81,6711,-0.16,0.64
82,26140,0.24,0.48
83,6711,0.17,0.51
84,6711,0.03,0.57
85,6711,0.14,0.64
86,6711,0.25,0.67
87,6711,0.41,0.61
88,6711,0.08,0.46
89,6711,0.09,0.55
90,6711,0.34,0.51
91,6711,0.02,0.53
92,6711,0.09,0.51
93,26140,0.02,0.49
94,6711,0.02,0.43
