,movieId,polarity,subjectivity
0,1515,0.16,0.34
1,4201,-0.0,0.5
2,46965,0.21,0.55
3,5772,0.24,0.47
4,5679,0.24,0.61
5,2803,-0.02,0.42
6,49649,0.24,0.58
7,8501,0.12,0.54
8,44555,0.15,0.53
9,46578,0.06,0.54
10,5872,0.21,0.64
11,4201,-0.3,0.56
12,138746,0.1,0.53
13,46723,-0.0,0.47
14,48774,0.21,0.6
15,26752,0.23,0.43
16,73676,0.45,0.64
17,2364,0.07,0.42
18,8376,0.2,0.65
19,2023,0.26,0.51
20,4201,0.44,0.58
21,45517,-0.06,0.66
22,50802,0.17,0.7
23,50798,-0.15,0.5
24,1721,0.29,0.5
25,60625,-0.04,0.64
26,1278,0.23,0.44
27,47970,-0.07,0.62
28,4201,0.09,0.57
29,168374,0.22,0.44
30,40578,0.08,0.39
31,32625,0.16,0.49
32,50804,0.01,0.52
33,4973,-0.07,0.55
34,27563,0.24,0.6
35,4201,0.33,0.52
36,50794,0.07,0.46
37,50796,0.1,0.53
38,31694,0.45,0.63
39,5639,0.21,0.44
40,135769,0.31,0.75
41,1293,-0.01,0.48
42,4305,0.11,0.33
43,4201,0.05,0.58
44,47099,0.4,0.64
45,45730,0.19,0.54
46,50806,0.19,0.57
47,31433,0.28,0.63
48,41573,-0.13,0.69
49,6003,0.26,0.62
50,131417,0.08,0.5
51,50800,0.23,0.61
52,145194,0.19,0.45
53,143194,0.16,0.42
54,8361,0.21,0.6
55,49822,-0.1,0.54
56,50585,0.16,0.52
57,7335,0.23,0.57
58,46578,0.2,0.6
59,33138,-0.07,0.59
60,48774,0.06,0.52
61,3409,-0.41,0.59
62,124765,0.11,0.51
63,50806,0.06,0.54
64,109985,-0.09,0.48
65,50802,-0.12,0.68
66,3555,0.46,0.63
67,6655,0.15,0.44
68,2389,0.31,0.54
69,6981,0.08,0.46
70,44555,0.24,0.46
71,5590,0.07,0.35
72,180729,0.08,0.49
73,1258,0.12,0.57
74,161052,0.2,0.46
75,737,0.11,0.61
76,49824,0.14,0.47
77,49286,0.27,0.56
78,172059,0.26,0.54
79,4767,0.14,0.43
80,149992,0.2,0.52
81,46578,0.27,0.44
82,3435,0.09,0.35
83,45672,-0.23,0.65
84,50800,0.07,0.52
85,50804,0.04,0.43
86,86648,0.08,0.52
87,858,0.25,0.45
88,50804,0.09,0.56
89,52696,0.25,0.63
90,6657,0.04,0.63
91,4592,0.09,0.45
92,179011,0.15,0.76
93,50806,0.23,0.52
94,1556,-0.18,0.57
95,133699,0.24,0.63
96,52589,-0.01,0.52
97,52696,0.2,0.6
98,26027,0.22,0.53
99,8639,0.02,0.52
100,83468,0.24,0.31
101,49961,0.18,0.55
102,80903,-0.07,0.58
103,48394,0.26,0.59
104,48682,0.25,0.57
105,25805,0.44,0.58
106,924,0.08,0.43
107,48738,0.23,0.55
108,8425,0.03,0.47
109,50804,0.16,0.48
110,99669,0.19,0.52
111,27873,0.22,0.52
112,45183,0.15,0.32
113,50794,0.2,0.58
114,148138,-0.24,0.65
115,50804,0.1,0.62
116,48414,0.29,0.58
117,46572,0.1,0.57
118,3099,0.26,0.59
119,48783,0.71,0.44
120,145194,0.2,0.56
121,7394,0.17,0.38
122,48385,0.41,0.64
123,45431,0.35,0.71
124,7205,0.19,0.54
125,49961,0.28,0.47
126,133907,0.27,0.57
127,130476,0.03,0.58
128,4049,0.1,0.4
129,50804,0.01,0.52
130,50804,0.03,0.55
131,50804,0.03,0.44
132,44199,0.15,0.58
133,46967,-0.02,0.56
134,135210,0.14,0.58
135,2649,0.23,0.49
136,2430,0.16,0.54
137,50445,0.24,0.63
138,48304,0.22,0.61
139,135595,0.06,0.6
140,50796,0.15,0.43
141,46948,0.29,0.5
142,48322,0.15,0.58
143,3896,-0.02,0.54
144,46723,-0.05,0.55
145,122102,-0.12,0.49
146,71241,0.18,0.45
147,37733,0.04,0.56
148,49272,0.07,0.6
149,128179,0.18,0.49
150,115671,-0.04,0.52
151,48596,-0.1,0.5
152,45382,0.09,0.46
153,50445,0.03,0.64
154,1655,0.15,0.49
155,138933,0.25,0.53
156,3070,0.23,0.49
157,25757,0.16,0.49
158,48783,0.3,0.56
159,6181,0.2,0.36
160,168374,-0.08,0.44
161,7698,0.09,0.52
