,movieId,polarity,subjectivity
0,134130,0.27,0.58
1,162322,0.01,0.65
2,162594,-0.12,0.59
3,165551,0.08,0.5
4,8966,0.21,0.54
5,156017,-0.43,0.75
6,3096,0.29,0.51
7,4571,0.16,0.63
8,139385,0.24,0.45
9,4802,0.11,0.48
10,1717,0.17,0.51
11,87562,0.28,0.62
12,8971,0.26,0.65
13,156962,0.21,0.37
14,116977,-0.29,0.7
15,155064,0.25,0.41
16,136391,0.44,0.6
17,160573,0.49,0.68
18,95207,0.34,0.56
19,318,0.87,0.79
20,154866,0.1,0.46
21,114935,0.38,0.48
22,3958,-0.01,0.51
23,146307,0.35,0.49
24,145333,0.11,0.57
25,91535,-0.0,0.44
26,82169,0.11,0.55
27,318,0.31,0.46
28,104879,0.11,0.5
29,2219,0.16,0.47
30,83424,0.24,0.63
31,163134,0.29,0.6
32,169906,0.19,0.6
33,56145,0.11,0.41
34,152970,0.23,0.5
35,160980,0.07,0.5
36,168620,0.18,0.59
37,318,0.32,0.57
38,8636,0.33,0.48
39,134130,-0.02,0.56
40,159061,0.11,0.54
41,134230,0.32,0.65
42,163134,0.28,0.41
43,161634,-0.06,0.59
44,162082,-0.05,0.53
45,169402,0.16,0.46
46,164905,0.02,0.46
47,45210,0.02,0.42
48,132800,0.15,0.72
49,3845,0.24,0.53
50,3273,0.36,0.47
51,160980,0.13,0.46
52,5269,-0.04,0.59
53,161582,0.22,0.45
54,173281,0.11,0.45
55,168246,-0.02,0.46
56,157534,-0.03,0.58
57,178489,0.02,0.53
58,157713,-0.01,0.34
59,4327,0.15,0.44
60,6273,0.17,0.46
61,162676,0.13,0.51
62,150481,0.05,0.44
63,163587,0.05,0.38
64,147927,0.47,0.66
65,117861,0.27,0.49
66,1343,0.12,0.61
67,161670,0.21,0.35
68,171467,0.15,0.42
69,122886,0.22,0.52
70,25827,0.2,0.56
71,162148,0.09,0.5
72,5127,-0.15,0.55
73,73587,0.1,0.35
74,96488,-0.0,0.47
75,160980,0.19,0.45
76,160400,0.27,0.55
77,128620,0.26,0.73
78,79132,0.28,0.48
79,162082,0.2,0.57
80,135288,0.22,0.61
81,858,0.3,0.51
82,122920,0.22,0.46
83,164226,0.1,0.55
84,1653,0.29,0.53
85,119145,-0.17,0.65
86,32515,0.2,0.53
87,161131,0.37,0.66
88,158528,0.19,0.55
89,159729,0.08,0.58
90,152091,0.11,0.67
91,128872,0.19,0.26
92,162082,0.46,0.46
93,4297,-0.09,0.58
94,110809,0.14,0.57
95,7327,0.07,0.54
96,114762,0.28,0.68
97,135536,-0.02,0.64
98,174851,-0.08,0.44
99,152970,0.35,0.55
100,157699,0.17,0.59
101,164204,0.05,0.51
102,3871,0.32,0.52
103,54001,0.21,0.6
104,115203,0.43,0.65
105,5049,0.2,0.54
106,31485,0.17,0.49
107,158528,-0.03,0.71
108,111659,-0.0,0.63
109,169402,0.2,0.6
110,164145,-0.25,0.58
111,163937,0.08,0.55
112,26523,0.08,0.47
113,164606,0.15,0.47
114,170373,0.5,0.68
115,165053,0.34,0.7
116,162596,0.46,0.67
117,162598,0.03,0.57
118,162590,0.39,0.46
119,156371,-0.22,0.63
120,69844,0.15,0.45
121,165869,0.22,0.53
122,163492,-0.13,0.55
123,161634,-0.41,0.86
124,5677,0.14,0.54
125,103075,0.08,0.46
126,3639,0.29,0.6
127,143444,-0.01,0.46
128,1784,0.18,0.55
129,25796,-0.07,0.63
130,157312,0.09,0.6
131,4990,0.21,0.57
132,37853,0.12,0.37
133,3503,0.06,0.4
134,100159,0.28,0.66
135,85412,0.24,0.56
136,62081,-0.0,0.21
137,1347,0.26,0.57
138,116227,0.11,0.53
139,159817,0.12,0.39
140,1254,0.41,0.57
141,89472,0.11,0.52
142,54736,0.46,0.5
143,296,0.41,0.49
144,1917,0.33,0.53
145,163937,-0.03,0.56
146,159193,0.23,0.49
147,113795,0.16,0.47
148,2949,0.17,0.5
149,3686,0.01,0.44
150,5502,-0.08,0.49
151,68157,0.24,0.75
152,4133,0.08,0.51
153,169402,0.04,0.57
154,5864,0.45,0.7
155,86990,0.21,0.41
156,112538,0.06,0.43
157,33779,0.19,0.53
158,122890,-0.15,0.7
159,150455,0.45,0.69
