,movieId,polarity,subjectivity
0,2948,0.35,0.54
1,39446,0.23,0.43
2,6748,0.21,0.62
3,2304,0.18,0.52
4,37386,-0.05,0.49
5,52973,0.28,0.59
6,34405,-0.1,0.58
7,6748,-0.25,0.57
8,3175,0.22,0.53
9,1707,0.34,0.6
10,27741,0.15,0.5
11,3120,0.25,0.53
12,761,0.19,0.52
13,5718,0.24,0.57
14,53143,-0.06,0.69
15,121279,0.37,0.54
16,6748,-0.01,0.62
17,52973,0.16,0.52
18,3643,0.09,0.43
19,80432,0.22,0.49
20,58632,0.09,0.44
21,53435,-0.03,0.6
22,150130,0.27,0.43
23,6995,0.16,0.54
24,6748,-0.04,0.52
25,8783,0.08,0.55
26,5618,0.13,0.56
27,50601,0.13,0.35
28,2173,0.05,0.54
29,3457,0.38,0.6
30,2843,0.24,0.49
31,6748,0.16,0.47
32,53125,0.19,0.51
33,31878,0.27,0.6
34,928,0.16,0.43
35,52722,0.15,0.45
36,48304,0.13,0.53
37,53519,0.17,0.54
38,52356,0.29,0.5
39,44191,0.43,0.7
40,7318,0.43,0.69
41,53519,0.28,0.5
42,944,0.22,0.47
43,6748,0.18,0.57
44,47292,0.19,0.57
45,53125,0.2,0.47
46,49220,0.11,0.46
47,45412,0.32,0.43
48,52722,0.08,0.5
49,48696,0.18,0.51
50,1221,0.08,0.42
51,6748,0.07,0.56
52,119585,0.11,0.56
53,1221,-0.03,0.34
54,293,0.02,0.32
55,42723,0.02,0.53
56,318,0.49,0.61
57,8520,0.1,0.55
58,6748,0.23,0.5
59,41566,0.21,0.45
60,52321,-0.01,0.52
61,47927,0.2,0.58
62,1013,0.07,0.57
63,87218,0.18,0.58
64,51077,0.1,0.55
65,113236,0.11,0.56
66,124609,0.08,0.6
67,6748,-0.29,0.76
68,52973,0.26,0.77
69,48385,0.15,0.52
70,6959,0.24,0.35
71,26185,0.3,0.5
72,172039,0.32,0.58
73,53000,0.07,0.36
74,6748,0.12,0.48
75,49772,0.28,0.64
76,6810,0.13,0.39
77,50798,0.01,0.44
78,44191,-0.03,0.53
79,48304,0.11,0.45
80,4422,0.16,0.64
81,6748,0.2,0.51
82,1674,0.27,0.61
