,movieId,polarity,subjectivity
0,1992,0.25,0.7
1,8906,-0.21,0.63
2,166607,0.16,0.43
3,42723,0.43,0.51
4,5891,-0.13,0.52
5,39183,0.23,0.51
6,2660,0.26,0.62
7,39183,0.22,0.54
8,102267,0.18,0.55
9,34405,0.22,0.67
10,166607,0.1,0.47
11,41566,0.25,0.64
12,8959,-0.05,0.49
13,102093,0.17,0.62
14,34330,0.11,0.51
15,6958,0.08,0.6
16,39183,0.22,0.5
17,101437,0.2,0.61
18,31258,0.18,0.58
19,160523,0.29,0.23
20,7354,0.04,0.59
21,1127,0.36,0.62
22,7728,0.34,0.56
23,39183,-0.01,0.61
24,34048,0.26,0.6
25,42632,0.29,0.52
26,1214,0.18,0.62
27,45361,0.33,0.66
28,27016,-0.05,0.46
29,42723,-0.05,0.6
30,2722,0.19,0.58
31,33004,0.16,0.6
32,34162,0.22,0.64
33,1993,-0.25,0.51
34,1293,0.18,0.54
35,1882,-0.27,0.64
36,32596,0.21,0.51
37,41569,-0.18,0.65
38,8376,-0.01,0.64
39,2959,0.53,0.75
40,8910,0.08,0.51
41,33660,0.26,0.59
42,34542,0.13,0.57
43,27919,-0.23,0.49
44,4006,0.24,0.54
45,36525,0.18,0.46
46,4675,0.28,0.65
47,39183,0.12,0.65
48,26690,0.26,0.53
49,42723,0.13,0.58
50,130484,0.16,0.5
51,143414,0.22,0.53
52,39183,0.33,0.53
53,142648,0.26,0.51
54,8860,0.38,0.56
55,42725,0.12,0.33
56,41569,0.24,0.57
57,130484,0.26,0.74
58,6790,0.16,0.53
59,6664,0.14,0.44
60,42011,0.32,0.55
61,39183,0.39,0.59
62,1724,0.15,0.46
63,27639,0.17,0.46
64,5378,0.13,0.58
65,130484,-0.11,0.71
66,34330,-0.02,0.46
67,6669,0.27,0.53
68,41566,-0.02,0.59
69,40581,0.25,0.68
70,42723,-0.1,0.6
71,45412,0.25,0.58
72,36517,0.25,0.55
73,130484,0.33,0.57
74,33166,-0.01,0.48
75,42015,-0.06,0.48
76,8723,0.19,0.58
77,33493,0.23,0.57
78,3973,0.12,0.49
79,41569,0.16,0.55
80,2617,0.53,0.58
81,6655,-0.03,0.4
82,903,0.17,0.53
83,130484,0.34,0.54
84,5106,-0.03,0.5
85,5784,-0.04,0.43
86,34323,0.06,0.61
87,40581,0.23,0.55
88,26137,0.04,0.71
89,41285,-0.06,0.54
90,5944,0.01,0.47
91,130484,-0.12,0.56
92,42723,0.08,0.49
93,39183,0.15,0.49
94,41997,0.26,0.52
95,40826,0.21,0.47
96,39419,-0.04,0.57
97,5480,0.24,0.65
98,27618,0.08,0.48
99,1721,0.59,0.81
100,484,0.12,0.43
101,89349,0.23,0.51
102,130484,0.1,0.64
103,2579,0.16,0.48
104,33679,0.08,0.54
105,26612,0.26,0.47
106,3446,0.18,0.75
107,40583,0.22,0.51
108,8612,0.17,0.32
109,40815,0.32,0.51
110,39183,0.13,0.62
111,130484,-0.08,0.67
112,30793,0.17,0.51
113,156894,0.0,0.62
114,2110,0.04,0.55
115,4975,0.12,0.53
116,40614,0.42,0.65
117,42007,0.17,0.56
118,39183,0.23,0.53
119,130484,-0.15,0.57
120,39183,0.51,0.64
121,1062,0.25,0.46
122,40732,0.16,0.71
123,7384,0.07,0.53
124,34048,0.05,0.54
125,42721,-0.02,0.58
126,32433,0.22,0.5
127,39183,0.1,0.49
128,39183,0.16,0.58
129,130484,-0.03,0.63
130,5244,0.0,0.36
131,41566,0.26,0.56
132,427,0.36,0.52
133,27674,-0.08,0.75
134,110375,0.17,0.48
135,5403,0.02,0.62
136,8915,0.21,0.57
137,130484,0.07,0.55
138,4291,0.22,0.45
139,41285,0.09,0.6
140,36533,0.13,0.59
141,39183,0.27,0.7
142,6942,-0.04,0.54
143,27788,0.3,0.55
144,1961,0.23,0.44
145,33679,0.26,0.54
146,177493,-0.04,0.53
147,33358,0.21,0.59
148,7259,0.12,0.49
149,1902,0.13,0.45
150,33493,-0.02,0.42
151,37384,0.28,0.51
152,34048,0.09,0.39
153,3020,0.29,0.65
154,42723,0.02,0.47
155,122793,0.2,0.38
156,6664,0.17,0.44
157,6705,0.16,0.57
158,1552,0.12,0.47
159,130662,0.26,0.59
160,36533,-0.04,0.51
161,176839,0.08,0.44
162,40148,0.02,0.45
163,122793,0.14,0.55
164,42002,0.37,0.61
165,42721,-0.13,0.51
166,34319,0.19,0.39
167,33683,0.05,0.5
168,39183,0.32,0.66
169,43921,0.32,0.57
170,541,0.04,0.62
171,122793,0.04,0.47
172,40723,0.08,0.56
173,36517,-0.07,0.58
174,33794,0.11,0.57
175,153640,0.31,0.45
176,2657,0.35,0.57
177,7445,0.16,0.38
178,34334,0.17,0.4
179,34405,0.2,0.56
180,41569,0.24,0.47
181,122793,0.09,0.43
182,42002,0.13,0.5
183,34530,-0.26,0.7
184,42723,0.23,0.49
185,34405,0.09,0.41
186,8969,0.01,0.5
187,5574,0.25,0.47
188,3996,0.21,0.33
189,291,0.07,0.47
190,89349,0.53,0.62
191,122793,-0.01,0.49
192,33834,0.16,0.52
193,42723,0.07,0.44
194,41997,0.41,0.62
195,40955,0.35,0.42
196,109793,0.06,0.61
197,42723,-0.16,0.65
198,122793,-0.11,0.59
