,movieId,polarity,subjectivity
0,27618,0.0,0.74
1,45666,0.12,0.47
2,1483,-0.02,0.43
3,44004,0.19,0.52
4,5151,0.22,0.53
5,44892,0.29,0.43
6,44974,-0.06,0.48
7,46347,0.05,0.52
8,45662,0.17,0.54
9,44633,0.18,0.56
10,133087,0.15,0.48
11,1201,0.1,0.53
12,123866,0.59,0.85
13,7348,0.28,0.66
14,88466,0.01,0.45
15,27618,-0.11,0.49
16,135278,0.12,0.43
17,81172,0.22,0.49
18,45517,-0.06,0.51
19,46335,0.29,0.4
20,46335,0.29,0.53
21,33615,0.08,0.5
22,45666,0.21,0.59
23,45501,0.27,0.52
24,1286,0.12,0.57
25,47902,0.21,0.43
26,7057,-0.02,0.39
27,5800,0.19,0.41
28,45668,0.13,0.5
29,2159,0.07,0.71
30,3252,0.26,0.67
31,36401,0.12,0.54
32,46335,-0.24,0.71
33,8784,0.28,0.52
34,3248,0.14,0.43
35,27801,0.28,0.48
36,3247,0.29,0.5
37,940,0.3,0.5
38,6569,0.2,0.68
39,46062,0.32,0.59
40,41575,0.22,0.69
41,879,0.05,0.53
42,139729,0.53,0.67
43,1321,0.18,0.43
44,3032,0.05,0.52
45,43376,0.17,0.52
46,7827,0.27,0.56
47,6266,0.41,0.52
48,52913,0.13,0.45
49,858,0.47,0.58
50,43921,0.31,0.49
51,34048,-0.26,0.18
52,2793,-0.01,0.47
53,51579,0.08,0.59
54,44840,0.12,0.4
55,34405,0.14,0.64
56,8742,0.12,0.69
57,3676,-0.04,0.7
58,2762,0.16,0.4
59,2641,0.19,0.38
60,39183,0.16,0.5
61,3563,0.19,0.51
62,4054,-0.25,0.68
63,1207,0.21,0.58
64,8638,0.14,0.48
65,125469,0.23,0.55
66,77910,0.12,0.5
67,152814,0.03,0.46
68,147873,0.14,0.46
69,183,0.07,0.51
70,76,0.13,0.46
71,46561,0.18,0.48
72,26282,0.21,0.5
73,1407,0.33,0.67
74,46335,0.2,0.39
75,279,0.14,0.28
76,99246,0.29,0.52
77,40966,0.49,0.68
78,45666,-0.11,0.5
79,172329,0.35,0.59
80,1584,0.1,0.54
81,992,0.09,0.5
82,919,0.35,0.59
83,104513,-0.06,0.59
84,1032,0.29,0.51
85,46372,0.16,0.53
86,2427,0.04,0.63
87,118193,0.21,0.59
88,2287,0.16,0.56
89,8825,-0.01,0.58
90,1090,0.09,0.55
91,7057,0.13,0.71
92,1128,0.28,0.57
93,44761,-0.02,0.64
94,515,0.21,0.47
95,33166,-0.03,0.34
96,162776,-0.09,0.53
97,6222,0.16,0.68
98,3593,-0.1,0.53
99,46335,0.06,0.46
100,43836,-0.03,0.44
101,138996,0.12,0.4
102,34336,-0.21,0.69
103,57179,0.16,0.48
104,45668,0.2,0.69
105,116909,-0.21,0.6
106,45666,0.31,0.46
107,81445,0.04,0.4
108,6178,-0.03,0.59
109,2517,0.12,0.51
110,45852,0.08,0.66
111,45668,0.3,0.54
112,45950,-0.02,0.44
113,172625,0.13,0.52
114,152439,-0.12,0.57
115,508,0.14,0.57
116,44397,0.02,0.51
117,179,-0.01,0.51
118,32031,0.08,0.39
119,46855,0.07,0.32
120,3016,0.17,0.63
121,1772,0.36,0.48
122,140391,-0.04,0.45
123,2769,-0.04,0.55
124,2779,-0.02,0.59
125,146152,0.39,0.55
