,movieId,polarity,subjectivity
0,78832,0.26,0.48
1,2664,0.16,0.54
2,4128,0.25,0.43
3,145116,0.16,0.5
4,25927,0.3,0.48
5,2410,0.24,0.37
6,138458,0.23,0.53
7,130394,0.4,0.62
8,2361,0.02,0.57
9,32834,0.04,0.47
10,41997,0.17,0.46
11,1927,0.27,0.41
12,34405,0.13,0.51
13,2848,0.04,0.51
14,41569,0.51,0.51
15,2361,0.32,0.55
16,480,0.15,0.52
17,1644,0.08,0.4
18,41569,0.03,0.58
19,2976,0.15,0.51
20,41569,0.08,0.53
21,8798,0.18,0.52
22,5201,0.13,0.45
23,8640,0.16,0.44
24,2361,0.06,0.76
25,3207,0.24,0.47
26,421,0.06,0.65
27,26133,0.24,0.47
28,145493,0.4,0.43
29,8977,0.13,0.51
30,72424,0.09,0.44
31,2361,-0.08,0.62
32,41566,0.27,0.59
33,53855,0.31,0.59
34,25959,0.17,0.34
35,5980,0.22,0.52
36,41569,0.28,0.6
37,30816,0.07,0.43
38,2361,-0.01,0.46
39,40815,0.91,0.71
40,41569,0.23,0.58
41,33679,-0.02,0.62
42,41573,-0.09,0.59
43,41569,0.06,0.49
44,296,0.38,0.81
45,112864,0.02,0.42
46,34048,0.12,0.55
47,173435,0.25,0.52
48,45036,0.18,0.51
49,27049,0.07,0.59
50,40826,-0.15,0.62
51,42002,0.1,0.46
52,138674,-0.09,0.45
53,1994,0.07,0.48
54,7065,0.04,0.48
55,42002,-0.42,0.63
56,119772,0.2,0.6
57,171647,-0.15,0.4
58,33660,0.25,0.61
59,130880,0.03,0.48
60,1083,0.18,0.59
61,8885,-0.03,0.53
62,150044,0.19,0.55
63,973,0.26,0.5
64,6579,0.17,0.54
65,26344,-0.02,0.53
66,171647,-0.16,0.39
67,7320,0.32,0.6
68,166046,0.16,0.54
69,760,0.28,0.46
70,40826,0.24,0.53
71,164127,0.06,0.52
72,5649,-0.07,0.64
73,6416,0.18,0.39
74,171647,0.31,0.5
75,8784,0.38,0.62
76,3658,0.08,0.48
77,40617,-0.19,0.58
78,1241,0.07,0.56
79,7994,0.08,0.57
80,40815,0.38,0.61
81,123050,-0.15,0.56
82,33615,0.29,0.72
83,171647,0.17,0.63
84,75351,0.21,0.46
85,80808,0.08,0.44
86,2964,-0.09,0.64
87,4308,0.15,0.59
88,148765,0.12,0.45
89,130394,0.25,0.6
90,171647,0.32,0.52
91,40815,0.29,0.54
92,44587,0.23,0.44
93,38538,0.28,0.64
94,92514,0.1,0.51
95,33679,0.19,0.59
96,40723,-0.13,0.61
97,41573,0.22,0.77
98,171647,0.22,0.6
99,49389,0.21,0.48
100,2734,-0.01,0.31
101,5218,0.04,0.55
102,73480,0.28,0.56
103,4720,0.08,0.62
104,1227,0.17,0.48
105,41997,0.14,0.41
106,7077,0.12,0.53
107,6815,0.33,0.49
108,171647,0.36,0.39
109,5896,0.16,0.37
110,3703,0.14,0.48
111,34405,0.2,0.4
112,1291,0.29,0.56
113,27839,-0.06,0.66
114,41569,0.12,0.48
115,34520,0.18,0.51
116,27773,0.1,0.52
117,1200,0.32,0.56
118,3661,0.33,0.55
119,171647,0.07,0.46
120,42013,0.18,0.57
121,6162,-0.14,0.47
122,1225,0.04,0.54
123,41571,0.47,0.69
124,39183,0.04,0.5
125,8977,-0.06,0.47
126,72424,0.21,0.5
127,41569,0.25,0.68
128,2747,0.17,0.51
129,171647,0.25,0.59
130,31952,-0.03,0.42
131,41285,0.12,0.55
132,42011,-0.02,0.52
133,41573,0.44,0.69
134,39446,0.06,0.62
135,6400,-0.0,0.48
136,40964,-0.08,0.53
137,4223,0.1,0.35
138,40339,0.35,0.57
139,171647,0.19,0.45
140,40629,0.32,0.48
141,41569,0.23,0.51
142,87038,-0.26,0.47
143,39183,0.09,0.48
144,41566,-0.1,0.49
145,34332,0.56,0.63
146,1544,0.13,0.57
147,171647,0.03,0.39
148,6765,0.06,0.4
149,26425,0.38,0.67
150,93490,0.05,0.35
151,5085,0.2,0.62
152,103487,0.17,0.49
153,1541,0.09,0.54
154,41566,0.07,0.51
155,41566,0.19,0.58
156,36529,0.13,0.53
157,171647,0.07,0.36
158,252,0.34,0.62
159,6178,0.15,0.61
160,2248,0.49,0.61
161,39292,0.26,0.57
162,103481,0.04,0.57
163,140751,0.21,0.53
164,3396,0.29,0.56
165,1923,0.05,0.51
166,65179,0.05,0.42
167,34048,0.12,0.59
168,171647,0.32,0.45
169,147362,0.14,0.47
170,42013,0.14,0.53
171,39183,0.11,0.63
172,33499,0.22,0.77
173,41569,0.17,0.43
174,1975,0.23,0.59
175,27822,0.0,0.59
176,31485,0.16,0.56
177,33171,0.08,0.62
178,171647,0.41,0.55
179,6885,0.09,0.56
180,1976,0.31,0.44
181,875,-0.02,0.44
182,41573,0.23,0.55
183,41573,0.09,0.53
184,137397,0.28,0.53
185,40966,0.22,0.52
186,1769,0.09,0.53
187,130394,0.05,0.44
188,171647,0.41,0.56
189,8368,0.26,0.58
190,1222,0.21,0.48
191,185,-0.02,0.61
192,1977,0.17,0.5
193,148765,-0.28,0.66
194,290,0.36,0.54
195,6950,0.07,0.53
196,40815,0.12,0.62
197,171647,0.28,0.65
198,1330,0.41,0.68
199,2699,0.01,0.53
200,34405,0.27,0.57
201,77910,0.11,0.46
202,34048,0.1,0.51
203,165785,0.29,0.52
204,41997,0.1,0.42
205,39183,0.42,0.55
206,171647,0.25,0.43
207,2529,0.07,0.5
208,42002,0.28,0.49
209,6222,-0.02,0.46
210,50613,0.22,0.66
211,37733,0.05,0.73
212,5628,0.11,0.49
213,7382,0.26,0.67
214,41569,0.39,0.73
215,171647,0.2,0.38
216,33164,0.5,0.53
217,2424,0.0,0.54
218,41566,0.12,0.49
219,144942,0.03,0.66
220,164735,-0.03,0.58
221,2871,0.06,0.51
222,171647,0.26,0.57
223,4995,0.42,0.6
224,6550,0.02,0.45
225,39390,0.15,0.45
226,49098,-0.04,0.57
227,42015,0.16,0.62
228,3273,0.16,0.54
229,171647,0.06,0.39
230,104050,0.2,0.55
231,1837,0.25,0.53
232,30810,0.13,0.58
233,40723,0.15,0.49
234,2450,0.08,0.54
235,41997,0.06,0.47
236,8529,0.09,0.51
237,171647,0.07,0.57
238,25940,-0.02,0.68
239,41569,0.2,0.47
240,5903,0.07,0.52
241,39419,0.18,0.57
242,6873,0.42,0.56
243,138052,0.06,0.45
244,6830,0.22,0.43
245,171647,0.23,0.65
246,36509,-0.14,0.52
247,36401,0.17,0.48
248,113985,0.34,0.38
249,923,0.26,0.6
250,40723,0.12,0.55
251,8533,0.31,0.66
252,41569,0.19,0.58
253,41571,-0.03,0.49
254,171647,0.13,0.59
255,37720,0.39,0.56
256,34072,0.14,0.42
257,40815,0.11,0.58
258,39231,0.09,0.56
259,4643,0.26,0.57
260,8965,0.28,0.6
261,3176,-0.14,0.54
262,107762,0.11,0.67
263,41569,-0.03,0.61
264,171647,0.35,0.62
265,42007,0.35,0.69
266,173059,-0.07,0.53
267,41566,0.36,0.43
268,34437,-0.0,0.51
269,1238,0.36,0.52
270,6754,0.18,0.55
271,27627,0.01,0.64
272,130394,0.1,0.5
273,171647,0.21,0.61
274,3847,-0.19,0.56
275,46839,0.11,0.45
276,1409,0.05,0.45
277,2496,0.28,0.5
278,8881,0.15,0.39
279,4809,0.02,0.53
280,40583,0.13,0.49
281,199,0.13,0.6
282,171647,0.14,0.42
283,3593,-0.21,0.62
284,7365,0.12,0.54
285,431,0.28,0.49
286,3485,0.08,0.49
287,32587,0.46,0.56
288,31026,0.08,0.69
289,7361,0.27,0.54
290,39183,0.23,0.54
291,1665,0.26,0.65
292,171647,0.11,0.57
293,42013,-0.14,0.62
294,42659,-0.17,0.56
295,5717,0.29,0.52
296,42011,0.22,0.6
297,41571,0.16,0.42
298,8191,0.18,0.45
299,6254,0.26,0.65
300,8906,0.14,0.44
301,41569,0.12,0.47
302,171647,0.1,0.47
303,40723,0.04,0.51
304,42418,0.14,0.53
305,69849,0.11,0.62
306,6539,0.23,0.58
307,106791,0.09,0.49
308,41997,-0.07,0.48
309,1331,-0.2,0.76
310,3185,0.1,0.41
311,171647,0.28,0.49
312,27266,0.14,0.49
313,6510,0.11,0.55
314,2628,0.1,0.44
315,75947,0.12,0.37
316,2209,0.12,0.47
317,115178,0.1,0.44
318,1214,0.22,0.56
319,36477,0.1,0.6
320,42015,0.3,0.56
321,5165,0.14,0.41
322,171647,0.36,0.56
323,41569,0.12,0.52
324,131880,0.11,0.62
325,7293,0.18,0.51
326,171575,0.3,0.53
327,33166,-0.09,0.66
328,33166,0.26,0.51
329,2288,0.17,0.51
330,2265,0.12,0.5
331,124847,0.25,0.56
