,movieId,polarity,subjectivity
0,33358,0.15,0.41
1,165191,-0.07,0.54
2,92726,0.21,0.44
3,2032,0.27,0.5
4,161726,0.12,0.44
5,34520,0.15,0.51
6,8370,0.14,0.62
7,60193,-0.05,0.52
8,364,0.46,0.59
9,2644,0.35,0.6
10,2032,0.13,0.49
11,4690,0.18,0.48
12,4878,0.13,0.48
13,34520,0.05,0.58
14,111,0.15,0.43
15,6502,0.05,0.47
16,1419,0.18,0.46
17,30898,0.1,0.59
18,83920,0.3,0.59
19,2032,0.4,0.47
20,44724,-0.03,0.55
21,34530,0.24,0.52
22,34336,0.1,0.47
23,1967,0.23,0.64
24,8042,-0.09,0.47
25,5138,-0.08,0.59
26,292,0.01,0.48
27,2032,0.16,0.49
28,2125,0.31,0.54
29,5138,0.27,0.52
30,32587,0.27,0.62
31,112501,0.35,0.63
32,34162,0.27,0.5
33,2393,0.27,0.61
34,2032,0.15,0.4
35,26365,0.07,0.56
36,6392,0.21,0.48
37,3304,0.13,0.45
38,2361,-0.01,0.51
39,8977,0.13,0.29
40,34334,0.17,0.52
41,178031,0.08,0.51
42,86489,0.2,0.38
43,8641,-0.2,0.8
44,84646,0.08,0.47
45,34520,0.07,0.47
46,26242,0.35,0.48
47,1554,0.22,0.59
48,33794,0.02,0.39
49,3273,0.35,0.47
50,33669,0.26,0.75
51,147615,-0.0,0.53
52,7154,0.3,0.53
53,25963,0.19,0.59
54,7458,-0.06,0.55
55,36462,-0.14,0.61
56,33834,0.03,0.53
57,6351,-0.08,0.54
58,1655,0.09,0.51
59,147615,0.2,0.51
60,4041,0.53,0.61
61,32591,0.09,0.59
62,30793,0.14,0.5
63,7148,0.41,0.64
64,8977,0.14,0.54
65,38086,0.01,0.53
66,32587,0.28,0.57
67,34536,0.17,0.3
68,7022,0.27,0.51
69,147615,0.15,0.55
70,34334,0.11,0.45
71,34323,-0.25,0.59
72,3966,0.0,0.42
73,6695,0.05,0.5
74,42556,0.13,0.47
75,93418,0.24,0.5
76,5967,0.06,0.57
77,8511,0.21,0.47
78,1921,-0.08,0.49
79,2221,-0.11,0.47
80,145,0.36,0.46
81,8225,0.05,0.61
82,8880,0.2,0.64
83,1611,0.01,0.54
84,8957,-0.16,0.68
85,26485,0.18,0.48
86,41336,0.44,0.57
87,30793,0.31,0.57
88,2528,0.23,0.5
89,6598,0.1,0.49
90,34520,0.03,0.62
91,87383,0.2,0.56
92,130692,-0.02,0.48
93,34536,0.13,0.51
94,5419,0.23,0.44
95,33558,0.2,0.51
96,4009,0.09,0.54
97,4725,0.22,0.73
98,125,0.3,0.71
99,8376,0.13,0.56
100,34323,0.14,0.51
101,7325,0.17,0.59
102,144015,0.27,0.56
103,8810,-0.12,0.62
104,27646,0.45,0.69
105,34334,0.12,0.41
106,40681,0.24,0.55
107,34150,-0.06,0.58
108,34520,0.25,0.55
109,34162,0.45,0.58
110,8807,-0.03,0.52
111,1258,0.05,0.5
112,8330,0.2,0.6
113,51300,0.08,0.46
114,34532,0.2,0.72
115,27699,0.31,0.53
116,40478,0.1,0.49
