,movieId,polarity,subjectivity
0,95309,0.06,0.5
1,94405,0.04,0.38
2,114834,-0.38,0.63
3,97328,-0.1,0.46
4,89745,0.12,0.53
5,94018,0.08,0.39
6,1204,0.05,0.42
7,94780,0.16,0.4
8,97395,0.02,0.54
9,97188,-0.01,0.62
10,114834,0.08,0.64
11,91485,0.0,0.59
12,97938,0.32,0.47
13,3076,0.17,0.5
14,134777,0.27,0.56
15,4143,0.35,0.58
16,172311,0.23,0.44
17,91529,-0.05,0.5
18,114834,-0.08,0.56
19,98203,0.21,0.54
20,55259,0.18,0.56
21,44828,0.33,0.51
22,4881,0.08,0.42
23,97304,0.09,0.53
24,98203,0.35,0.55
25,102817,0.02,0.41
26,1936,-0.13,0.6
27,114834,-0.32,0.62
28,95449,0.05,0.53
29,3018,0.22,0.52
30,142062,0.11,0.31
31,97188,-0.06,0.67
32,70208,0.2,0.47
33,97938,0.16,0.53
34,4203,0.02,0.32
35,98154,0.25,0.49
36,174171,0.25,0.61
37,96079,0.12,0.58
38,114834,-0.11,0.6
39,4002,0.22,0.57
40,2628,0.12,0.52
41,91770,0.22,0.4
42,8366,0.15,0.56
43,97921,0.15,0.63
44,144804,0.15,0.47
45,100529,-0.02,0.7
46,114834,0.19,0.54
47,97936,-0.03,0.39
48,84772,0.12,0.47
49,4005,0.06,0.47
50,91500,0.14,0.55
51,98203,0.16,0.58
52,96079,0.08,0.36
53,85367,0.09,0.36
54,94864,-0.02,0.56
55,97306,0.21,0.37
56,114834,0.16,0.46
57,90576,-0.0,0.53
58,5463,0.15,0.44
59,75825,0.15,0.58
60,153939,0.09,0.52
61,71619,0.28,0.41
62,121583,0.15,0.57
63,98369,0.05,0.55
64,96432,0.11,0.5
65,114834,-0.01,0.82
66,2155,0.22,0.5
67,174115,0.05,0.29
68,51709,0.23,0.49
69,96079,0.24,0.66
70,89862,0.11,0.61
71,3081,0.18,0.55
72,6250,0.26,0.54
73,114834,0.2,0.57
74,166679,0.14,0.45
75,3737,0.25,0.62
76,136532,-0.07,0.5
77,96432,0.13,0.54
78,97752,0.32,0.7
79,98154,0.27,0.56
80,91529,0.01,0.44
81,6755,-0.03,0.62
82,25890,0.15,0.66
83,114834,0.07,0.47
84,125996,0.05,0.45
85,45335,0.27,0.38
86,3013,0.36,0.51
87,3074,0.26,0.53
88,149802,0.07,0.46
89,90600,0.06,0.45
90,116857,0.14,0.39
91,96610,0.2,0.59
92,114834,-0.1,0.62
93,86922,0.11,0.49
94,123161,0.22,0.54
95,98243,0.21,0.49
96,8971,0.1,0.55
97,95135,0.2,0.46
98,120488,0.16,0.45
99,2995,0.22,0.44
100,114834,-0.19,0.54
101,108997,-0.03,0.56
102,95558,0.26,0.54
103,122262,0.04,0.55
104,96809,0.05,0.43
105,273,0.12,0.56
106,58299,0.36,0.59
107,97921,0.22,0.56
108,2194,0.3,0.69
109,6659,0.4,0.63
110,114834,0.18,0.45
111,96079,0.13,0.57
112,2392,-0.06,0.56
113,95207,0.05,0.56
114,97938,0.17,0.59
115,87867,-0.04,0.6
116,26726,0.24,0.47
117,32898,0.23,0.35
118,1936,0.09,0.49
119,76189,-0.05,0.42
120,98460,0.08,0.56
121,134777,0.06,0.51
122,3820,-0.01,0.53
123,26021,0.16,0.44
124,105053,0.03,0.49
125,92259,0.14,0.5
126,1224,0.53,0.71
127,832,0.32,0.57
128,98203,0.24,0.51
129,4993,0.28,0.58
130,35957,0.24,0.54
131,97304,0.05,0.52
132,88129,-0.01,0.43
133,5111,0.06,0.56
134,1732,0.35,0.49
135,62849,0.33,0.54
136,71640,0.14,0.45
137,100344,0.23,0.46
138,102798,0.22,0.55
139,98203,0.19,0.48
140,104556,0.06,0.45
141,1224,0.73,0.9
142,91529,-0.23,0.8
143,4213,0.07,0.37
144,92234,0.11,0.43
145,1258,-0.13,0.59
146,97328,0.18,0.51
147,63271,0.06,0.37
148,96079,0.19,0.54
149,1224,0.34,0.49
150,175261,0.06,0.55
151,5378,-0.11,0.58
152,98239,0.08,0.46
153,134777,0.48,0.63
154,277,0.13,0.43
155,96432,0.0,0.5
156,2023,0.13,0.4
157,78655,0.06,0.5
158,99305,0.18,0.54
159,1224,0.23,0.47
160,149717,-0.01,0.81
161,131670,-0.05,0.51
162,178077,0.27,0.54
163,94867,-0.05,0.34
164,40581,0.19,0.39
165,26010,0.0,0.54
166,93840,-0.05,0.68
167,116199,-0.04,0.49
168,85131,0.03,0.65
169,1224,0.43,0.7
170,3441,0.1,0.46
171,97923,-0.04,0.59
172,95510,0.36,0.55
173,95510,0.35,0.49
174,96815,0.04,0.5
175,95105,0.07,0.54
176,98154,0.26,0.5
177,91976,0.06,0.49
178,98239,-0.0,0.44
179,1224,0.25,0.52
180,355,-0.03,0.53
181,92920,0.15,0.46
182,89864,-0.01,0.56
183,97938,-0.03,0.69
184,98154,0.14,0.42
185,3564,0.19,0.47
186,7095,0.06,0.57
187,96079,-0.4,0.62
188,32605,0.19,0.58
189,1224,0.61,0.74
190,108401,0.11,0.6
191,98243,0.27,0.56
192,91485,0.17,0.51
193,93287,0.27,0.54
194,1224,0.15,0.55
195,91976,0.25,0.58
196,79702,0.2,0.59
197,151004,0.18,0.47
198,96430,-0.06,0.53
199,97938,0.07,0.54
200,902,-0.12,0.57
201,97188,-0.1,0.62
202,541,0.32,0.6
203,7288,0.26,0.54
204,1936,0.18,0.45
205,1224,0.07,0.49
206,97752,0.29,0.61
207,96079,-0.05,0.48
208,8147,0.16,0.52
209,71254,-0.01,0.48
210,64622,-0.03,0.51
211,94864,-0.14,0.72
212,7217,0.22,0.66
213,98956,0.46,0.62
214,92391,-0.04,0.52
215,1224,0.13,0.69
216,96079,0.27,0.49
217,156499,0.32,0.55
218,96590,-0.02,0.55
219,149717,0.2,0.62
220,97938,0.26,0.5
221,6174,0.19,0.38
222,91529,-0.16,0.56
223,55820,0.25,0.64
224,90717,-0.14,0.6
225,1224,0.46,0.62
226,94959,0.06,0.55
227,527,0.05,0.54
228,54775,0.27,0.48
229,1917,-0.07,0.61
230,122226,0.21,0.55
231,1374,0.32,0.53
232,95875,0.14,0.49
233,87430,-0.0,0.58
234,97938,0.17,0.52
235,1224,0.47,0.88
236,102174,0.17,0.51
237,2908,0.1,0.52
238,128725,0.23,0.77
239,1968,0.23,0.54
240,98203,0.45,0.67
241,55363,0.1,0.49
242,3066,0.19,0.49
243,96079,0.35,0.54
244,99537,0.12,0.53
245,177579,0.14,0.44
246,1224,0.42,0.6
247,97938,0.13,0.38
248,82093,0.0,0.57
249,91014,0.06,0.47
250,73881,0.19,0.56
251,26035,0.1,0.34
252,97938,0.17,0.44
253,96728,-0.0,0.59
254,68952,-0.11,0.53
255,85510,-0.06,0.47
256,1224,0.24,0.57
257,96811,0.17,0.53
258,5502,0.15,0.51
259,119685,-0.02,0.72
260,94864,0.13,0.56
261,106870,-0.03,0.48
262,4954,0.11,0.48
263,97957,0.09,0.53
264,96832,0.29,0.55
265,94746,0.11,0.46
266,1224,0.39,0.54
267,96432,0.06,0.51
268,91323,-0.12,0.54
269,97938,0.24,0.49
270,1805,-0.11,0.49
271,87004,0.3,0.47
272,142523,0.24,0.55
273,90405,0.22,0.62
274,1224,0.21,0.59
275,116,0.03,0.48
276,903,0.2,0.53
277,99633,0.11,0.56
278,90421,0.11,0.44
279,101273,0.04,0.57
280,90154,0.1,0.51
281,319,-0.05,0.6
282,100226,-0.13,0.52
283,134777,0.09,0.41
284,97752,0.13,0.48
285,86898,0.2,0.53
286,98203,0.34,0.64
287,98239,0.1,0.39
288,92335,0.06,0.43
289,96728,0.33,0.53
290,134777,0.33,0.52
291,1224,0.23,0.55
292,31225,0.43,0.65
293,72378,0.02,0.51
294,7115,0.18,0.65
295,1393,0.49,0.71
296,97938,0.25,0.6
297,97938,0.15,0.51
298,91529,0.05,0.53
299,66200,0.23,0.69
300,96064,0.11,0.48
301,1936,0.16,0.33
302,1224,0.32,0.54
303,2366,0.15,0.49
304,97938,0.31,0.57
305,94864,0.15,0.76
306,161926,0.05,0.46
307,88118,0.15,0.49
308,97752,0.18,0.58
309,97938,0.16,0.48
310,91694,0.14,0.53
311,70204,0.19,0.48
312,1224,0.21,0.47
313,98585,0.3,0.52
314,2455,0.1,0.62
315,100185,0.21,0.67
316,56941,0.08,0.52
317,101235,0.26,0.49
318,72226,0.17,0.57
319,26043,0.43,0.75
320,94478,0.12,0.53
321,94813,0.01,0.57
322,90376,-0.02,0.29
323,1224,0.32,0.49
324,33903,0.13,0.57
325,96861,0.08,0.49
326,318,0.39,0.53
327,97188,0.12,0.56
328,165689,0.36,0.54
329,1224,0.59,0.7
330,130820,0.25,0.43
331,113024,-0.07,0.64
332,92234,0.04,0.49
333,90403,0.29,0.6
334,149077,0.18,0.49
335,97938,0.46,0.49
336,1224,0.15,0.42
337,80810,0.18,0.49
338,6256,0.02,0.59
339,2232,0.02,0.54
340,1288,0.26,0.63
341,1224,0.5,0.65
342,98203,0.21,0.57
343,97938,0.26,0.61
344,2990,0.15,0.42
345,1162,0.11,0.53
346,96610,0.13,0.38
347,89864,0.1,0.57
348,97921,0.44,0.59
