,movieId,polarity,subjectivity
0,60072,0.1,0.59
1,58559,0.09,0.6
2,541,0.24,0.56
3,4262,0.21,0.6
4,7368,0.09,0.52
5,778,-0.16,0.55
6,6159,0.18,0.53
7,58559,0.0,0.6
8,55261,0.04,0.62
9,58559,0.23,0.64
10,58559,0.29,0.54
11,541,0.01,0.32
12,6731,0.02,0.52
13,58559,0.42,0.6
14,60436,0.23,0.45
15,58559,0.14,0.52
16,27864,0.22,0.46
17,8711,0.18,0.53
18,58559,-0.0,0.63
19,541,0.27,0.56
20,1320,0.1,0.55
21,25940,0.06,0.68
22,60014,0.09,0.49
23,129239,0.26,0.44
24,58559,0.12,0.53
25,909,0.28,0.5
26,58559,0.15,0.51
27,541,0.38,0.69
28,58559,0.2,0.56
29,58559,0.26,0.55
30,60979,0.06,0.48
31,56174,0.12,0.46
32,60074,0.02,0.47
33,58559,-0.0,0.62
34,1996,-0.1,0.58
35,41569,0.18,0.46
36,60069,0.18,0.54
37,1240,0.18,0.54
38,541,0.2,0.56
39,65310,-0.16,0.68
40,58559,0.26,0.5
41,59306,-0.03,0.51
42,5412,0.36,0.41
43,53466,-0.07,0.62
44,6807,0.17,0.48
45,1256,-0.13,0.44
46,296,-0.29,0.66
47,541,0.26,0.44
48,57326,-0.0,0.58
49,58559,0.22,0.62
50,589,0.34,0.5
51,2872,0.12,0.59
52,6711,0.14,0.63
53,58559,0.1,0.55
54,58559,0.2,0.58
55,58559,0.17,0.47
56,47054,0.06,0.43
57,541,0.13,0.5
58,58559,0.26,0.54
59,58559,0.17,0.53
60,55805,0.29,0.53
61,109277,0.03,0.45
62,60072,0.24,0.46
63,54281,0.15,0.53
64,60397,0.32,0.51
65,6223,0.02,0.4
66,2526,0.16,0.46
67,45361,0.09,0.43
68,60397,0.08,0.48
69,58559,-0.01,0.39
70,2347,0.09,0.52
71,541,0.33,0.61
72,59501,0.13,0.66
73,8939,0.31,0.59
74,60074,0.23,0.48
75,58559,0.2,0.55
76,58559,0.17,0.52
77,42725,0.31,0.65
78,48093,0.18,0.58
79,60161,0.04,0.59
80,541,0.26,0.6
81,5984,0.19,0.54
82,170,0.2,0.58
83,48982,0.27,0.56
84,70,0.21,0.52
85,58154,0.35,0.55
86,60514,0.12,0.55
87,541,0.14,0.41
88,60516,0.09,0.46
89,1812,0.31,0.41
90,3843,0.07,0.54
91,6660,0.38,0.45
92,1089,0.1,0.41
93,58559,0.25,0.53
94,541,0.23,0.53
95,51103,0.09,0.39
96,58559,0.01,0.62
97,60289,0.22,0.53
98,60293,0.33,0.58
99,7341,0.09,0.47
100,26264,0.15,0.57
101,129219,0.15,0.39
102,541,0.19,0.47
103,58559,0.2,0.5
104,58293,-0.18,0.59
105,60397,0.08,0.52
106,60674,0.22,0.44
107,58559,0.08,0.56
108,65642,0.27,0.63
109,541,0.16,0.55
110,2723,0.1,0.41
111,2009,0.17,0.53
112,58559,0.23,0.63
113,58559,0.22,0.59
114,60072,0.15,0.57
115,3441,-0.1,0.67
116,541,0.32,0.6
117,1934,0.33,0.49
118,52328,0.11,0.52
119,38583,-0.11,0.62
120,60069,0.26,0.59
121,60069,0.24,0.46
122,1882,0.08,0.45
123,58559,0.16,0.5
124,76022,0.01,0.43
125,8638,0.11,0.56
126,541,-0.02,0.67
127,164352,-0.12,0.59
128,58559,0.28,0.51
129,2529,0.37,0.58
130,58559,0.12,0.47
131,56156,0.19,0.43
132,56788,0.1,0.5
133,58559,0.34,0.47
134,57528,0.05,0.52
135,58559,0.2,0.52
136,163344,0.23,0.46
137,541,0.17,0.57
138,5373,0.11,0.57
139,64508,0.11,0.33
140,58559,0.19,0.45
141,57368,0.17,0.5
142,57326,-0.02,0.7
143,8711,0.16,0.42
144,541,0.13,0.49
145,58559,0.4,0.62
146,177665,0.13,0.49
147,58559,0.21,0.61
148,3740,0.11,0.47
149,40614,0.19,0.47
150,5669,0.18,0.52
151,43832,0.17,0.48
152,6852,-0.01,0.47
153,65868,0.03,0.52
154,541,0.2,0.6
155,1225,0.14,0.56
156,135125,0.06,0.44
157,60074,0.29,0.59
