,movieId,polarity,subjectivity
0,40851,0.23,0.51
1,78893,0.05,0.58
2,2606,0.13,0.48
3,78893,0.47,0.59
4,42351,-0.03,0.5
5,116309,-0.04,0.47
6,5125,0.1,0.68
7,158992,0.01,0.47
8,72998,0.06,0.57
9,49666,0.16,0.57
10,42351,-0.02,0.44
11,2803,0.13,0.56
12,53498,0.03,0.38
13,148775,0.3,0.62
14,78772,0.08,0.53
15,140747,0.28,0.49
16,156097,0.24,0.51
17,59915,0.05,0.45
18,42351,0.06,0.41
19,71106,0.27,0.53
20,77240,0.04,0.58
21,4716,0.02,0.59
22,78772,0.2,0.53
23,178329,0.3,0.61
24,78772,0.12,0.5
25,78893,-0.06,0.49
26,77540,0.05,0.51
27,134781,0.34,0.63
28,78772,0.18,0.47
29,78893,-0.11,0.42
30,78893,0.03,0.51
31,69211,-0.05,0.6
32,2387,0.13,0.56
33,42351,0.05,0.47
34,6066,0.08,0.51
35,3791,0.15,0.39
36,73881,0.18,0.58
37,78772,0.2,0.48
38,70208,0.17,0.52
39,79769,0.3,0.45
40,30712,0.06,0.58
41,163466,0.31,0.61
42,77208,0.01,0.49
43,42351,0.13,0.5
44,42351,0.13,0.43
45,78772,0.08,0.55
46,70994,-0.06,0.54
47,58123,0.2,0.55
48,106254,0.26,0.57
49,42351,0.11,0.48
50,127228,0.11,0.19
51,114290,0.26,0.43
52,25866,0.22,0.53
53,42351,-0.05,0.45
54,125876,0.04,0.41
55,58033,0.13,0.48
56,164003,0.06,0.58
57,78772,0.09,0.39
58,78893,0.14,0.5
59,134781,0.19,0.51
60,42351,0.08,0.55
61,78893,0.03,0.41
62,107434,0.23,0.52
63,79185,0.19,0.55
64,42351,0.08,0.54
65,3702,-0.01,0.52
66,111997,0.01,0.5
67,70,0.21,0.46
68,71033,0.2,0.56
69,82589,0.32,0.63
70,57520,-0.21,0.61
71,78174,0.02,0.53
72,42351,0.11,0.33
73,78041,-0.05,0.42
74,52378,0.17,0.42
75,1984,0.05,0.61
76,79224,0.16,0.59
77,114984,0.19,0.58
78,112909,0.15,0.5
79,123302,-0.04,0.55
80,6981,0.19,0.52
81,78772,-0.06,0.48
82,42351,-0.11,0.65
83,1337,0.04,0.54
84,78655,0.21,0.52
85,56174,0.08,0.55
86,3363,0.15,0.48
87,42351,0.15,0.56
88,102596,0.34,0.64
89,153408,0.19,0.66
90,110200,0.09,0.44
91,77833,0.1,0.44
92,79091,0.24,0.5
93,78772,0.27,0.49
94,25807,0.02,0.54
95,42351,0.14,0.54
96,139657,0.07,0.6
97,79091,0.21,0.62
98,70206,-0.03,0.62
99,42351,0.21,0.45
100,141783,0.03,0.58
101,140663,0.24,0.49
102,5472,0.19,0.56
103,119975,0.03,0.59
104,78698,0.08,0.32
105,2139,0.09,0.45
106,42351,-0.07,0.55
