,movieId,polarity,subjectivity
0,4720,0.21,0.56
1,4720,0.31,0.55
2,4720,0.3,0.47
3,4720,0.42,0.45
4,177507,0.22,0.58
5,173099,-0.15,0.59
6,4720,0.25,0.54
7,4720,0.63,0.72
8,4720,0.19,0.71
9,4720,0.31,0.69
10,4720,0.72,0.69
11,4720,-0.01,0.55
12,4720,0.17,0.53
13,4720,0.01,0.49
14,4720,-0.07,0.65
15,4720,0.14,0.56
16,173099,0.15,0.48
17,4720,0.12,0.54
18,4720,0.44,0.53
19,4720,0.13,0.66
20,4720,0.02,0.49
21,4720,0.16,0.56
22,4720,0.12,0.57
23,4720,0.45,0.78
24,4720,0.13,0.56
25,4720,0.51,0.8
26,173099,0.19,0.64
27,4720,0.17,0.52
28,4720,-0.1,0.67
29,4720,0.38,0.7
30,4720,0.21,0.57
31,4720,0.32,0.58
32,4720,0.27,0.65
33,4720,0.45,0.48
34,4720,0.17,0.44
35,4720,0.11,0.62
36,4720,0.17,0.61
37,173099,0.14,0.33
38,4720,0.21,0.53
39,4720,0.12,0.56
40,4720,0.16,0.48
41,4720,-0.03,0.5
42,4720,0.12,0.37
43,4720,0.13,0.54
44,4720,0.15,0.52
45,4720,0.11,0.42
46,4720,0.22,0.54
47,173099,-0.0,0.43
48,4720,0.37,0.59
49,4720,0.28,0.67
50,4720,0.24,0.55
51,4720,0.29,0.53
52,4720,0.56,0.58
53,4720,0.05,0.65
54,4720,-0.1,0.43
55,4720,0.11,0.6
56,4720,0.2,0.62
57,4720,0.34,0.53
58,173099,-0.17,0.62
59,4720,0.16,0.51
60,4720,0.16,0.55
61,4720,0.14,0.38
62,4720,0.13,0.58
63,4720,0.21,0.45
64,4720,0.06,0.58
65,4720,0.08,0.58
66,4720,0.08,0.57
67,4720,0.15,0.54
68,4720,0.21,0.86
69,173099,0.1,0.47
70,4720,0.14,0.63
71,4720,0.59,0.62
72,4720,0.13,0.54
73,4720,0.09,0.45
74,4720,0.3,0.78
75,4720,0.21,0.64
76,4720,0.18,0.55
77,4720,0.24,0.56
78,4720,0.13,0.61
79,173099,-0.02,0.52
80,4720,0.5,0.43
81,4720,0.33,0.42
82,4720,0.16,0.58
83,4720,0.2,0.42
84,4720,0.0,0.76
85,4720,0.05,0.63
86,4720,0.3,0.58
87,4720,0.02,0.42
88,4720,0.12,0.59
89,173099,0.09,0.46
90,4720,-0.01,0.5
91,4720,0.17,0.58
92,4720,0.37,0.57
93,4720,0.34,0.54
94,4720,0.52,0.62
95,4720,0.32,0.6
96,4720,0.11,0.58
97,4720,0.24,0.51
98,4720,-0.0,0.68
99,173099,-0.05,0.51
100,4720,0.27,0.5
101,4720,0.15,0.6
102,4720,0.36,0.59
103,4720,0.17,0.69
104,4720,0.1,0.64
105,4720,0.09,0.55
106,4720,0.31,0.59
107,4720,0.47,0.54
108,4720,0.07,0.44
109,4720,0.17,0.51
110,177507,0.06,0.44
111,173099,-0.13,0.55
112,4720,-0.01,0.41
113,4720,0.15,0.75
114,4720,0.26,0.64
115,4720,0.34,0.6
116,4720,0.2,0.54
117,4720,0.08,0.34
118,4720,0.34,0.64
119,4720,-0.14,0.68
120,4720,0.09,0.59
121,173099,0.13,0.59
122,4720,0.26,0.54
123,4720,0.09,0.41
124,4720,0.07,0.52
125,4720,0.06,0.33
126,4720,0.32,0.56
127,4720,0.15,0.54
128,4720,0.48,0.51
129,4720,0.22,0.5
130,4720,0.48,0.56
131,4720,0.27,0.41
132,4914,0.11,0.47
133,4720,0.1,0.66
134,4720,0.18,0.53
135,4720,0.25,0.71
136,4720,0.24,0.94
137,4720,-0.01,0.57
138,4720,0.32,0.44
139,4720,0.1,0.59
140,4720,0.29,0.64
141,4720,0.49,0.73
142,4914,0.17,0.46
143,4720,0.36,0.69
144,4720,0.36,0.56
145,4720,-0.08,0.46
146,4720,0.24,0.56
147,4720,0.5,0.56
148,4720,-0.07,0.55
149,4720,0.34,0.69
150,4720,0.14,0.54
151,4914,0.31,0.55
152,4720,0.16,0.54
153,4720,0.27,0.59
154,4720,0.45,0.38
155,4720,0.43,0.5
156,4720,0.02,0.43
157,4720,0.18,0.52
158,4720,-0.13,0.57
159,4720,0.25,0.64
160,4720,0.38,0.57
161,4720,0.31,0.47
162,4914,-0.09,0.46
163,4720,0.09,0.57
164,4720,0.07,0.5
165,4720,-0.12,0.73
166,4720,0.06,0.44
167,4720,-0.08,0.49
168,4720,0.28,0.59
169,4720,0.22,0.46
170,4720,0.25,0.61
171,4914,0.21,0.28
172,4720,0.22,0.48
173,4720,0.49,0.57
174,4720,0.16,0.56
175,4720,0.3,0.61
176,4720,0.13,0.58
177,4720,0.16,0.57
178,4720,0.13,0.58
179,4720,0.08,0.56
180,4720,0.42,0.7
181,4914,0.21,0.51
182,4720,0.24,0.72
183,4720,0.6,0.42
184,4720,0.48,0.47
185,4720,0.14,0.61
186,4720,0.13,0.46
187,4720,0.18,0.74
188,4720,0.01,0.97
189,4720,0.14,0.67
190,4720,0.36,0.62
191,4720,0.12,0.42
192,4914,0.14,0.55
193,4720,0.02,0.45
194,4720,0.24,0.51
