,movieId,polarity,subjectivity
0,167832,-0.09,0.69
1,145418,0.28,0.52
2,158673,0.12,0.51
3,175505,0.5,0.5
4,78836,0.28,0.64
5,164546,0.12,0.5
6,171763,0.24,0.5
7,173145,0.12,0.46
8,318,0.54,0.5
9,2621,0.24,0.47
10,173241,0.4,0.6
11,64030,-0.07,0.6
12,2642,0.19,0.49
13,160438,0.09,0.53
14,3607,0.09,0.36
15,167832,0.28,0.39
16,173145,-0.33,0.62
17,3928,0.29,0.57
18,2621,0.22,0.57
19,157126,-0.11,0.67
20,158813,0.12,0.46
21,174055,0.45,0.47
22,176283,0.22,0.56
23,173323,0.35,0.82
24,2621,0.07,0.36
25,167266,0.13,0.54
26,175619,-0.24,0.75
27,163955,0.36,0.63
28,2621,-0.11,0.5
29,165103,0.03,0.5
30,173965,0.06,0.48
31,175165,0.28,0.4
32,2621,0.24,0.56
33,169166,-0.04,0.83
34,139443,0.38,0.61
35,80451,0.09,0.39
36,57274,0.04,0.53
37,166705,0.14,0.5
38,168366,0.3,0.51
39,2621,0.23,0.23
40,60037,-0.14,0.65
41,173145,0.05,0.69
42,908,0.32,0.64
43,171759,0.2,0.49
44,174055,0.35,0.54
45,2621,0.33,0.6
46,102070,0.03,0.51
47,173139,0.12,0.49
48,111743,0.35,0.55
49,56757,0.09,0.4
50,95856,0.32,0.65
51,171765,0.26,0.51
52,91233,0.04,0.63
53,168278,0.19,0.52
54,112723,-0.03,0.4
55,2621,-0.08,0.63
56,148888,0.22,0.47
57,134130,0.41,0.59
58,2621,0.17,0.56
59,920,0.05,0.61
60,112623,0.18,0.53
61,173145,0.22,0.49
62,174857,0.21,0.47
63,2621,0.07,0.58
64,130450,0.21,0.46
65,174055,0.1,0.44
66,174055,0.25,0.49
67,135143,-0.08,0.56
68,2621,0.1,0.53
69,173145,0.21,0.55
70,143355,0.02,0.4
71,166528,0.0,0.55
72,111720,-0.13,0.49
73,3928,0.11,0.45
74,2621,0.11,0.45
75,88744,0.23,0.51
76,113275,0.32,0.52
77,52722,0.01,0.48
78,62203,0.06,0.6
79,173145,0.29,0.56
80,136664,0.01,0.39
81,171763,0.3,0.51
82,2621,0.08,0.44
83,132549,0.34,0.41
84,174055,0.17,0.48
85,122922,0.05,0.58
86,168252,0.05,0.4
87,165123,0.3,0.68
88,168278,-0.01,0.46
89,2621,0.19,0.43
90,51935,-0.17,0.6
91,134910,0.06,0.37
92,174055,0.33,0.63
93,4887,0.15,0.46
94,135536,-0.11,0.51
95,2621,0.23,0.6
96,318,0.22,0.57
97,173145,0.15,0.49
98,135536,-0.28,0.52
99,170945,0.16,0.56
100,167266,0.22,0.5
101,2621,0.1,0.43
102,1371,0.14,0.57
103,163200,0.02,0.4
104,8654,0.26,0.44
105,176249,0.47,0.6
106,112552,-0.05,0.59
107,2621,0.09,0.53
108,170827,0.09,0.48
109,356,0.27,0.5
110,2621,0.22,0.64
111,8533,0.11,0.48
112,170697,0.34,0.56
113,148572,0.23,0.31
114,2621,0.21,0.58
115,167738,0.01,0.6
116,88429,0.03,0.44
117,79003,0.25,0.57
118,114713,0.23,0.59
119,175165,0.03,0.61
120,2621,0.04,0.69
121,170827,-0.05,0.57
122,142032,0.0,0.51
123,122920,0.03,0.49
124,174645,0.3,0.54
125,2621,0.04,0.53
126,69604,-0.1,0.56
127,122886,0.26,0.53
128,4326,0.25,0.68
129,169984,-0.4,0.81
130,143355,0.24,0.36
131,3928,0.2,0.46
132,2621,0.02,0.53
133,168326,0.11,0.47
134,175671,0.28,0.36
135,170369,-0.01,0.53
136,2621,0.08,0.58
137,168326,0.18,0.57
138,163937,0.39,0.64
139,162606,0.15,0.47
140,74458,0.46,0.55
141,2621,-0.42,0.71
142,173145,0.05,0.53
143,164909,-0.12,0.59
144,8750,0.22,0.41
145,2621,0.08,0.38
146,168278,0.23,0.63
147,152079,0.07,0.5
148,174055,0.45,0.61
149,101362,0.2,0.38
150,174055,0.31,0.41
151,171759,0.05,0.47
152,2621,0.4,0.75
153,170957,0.58,0.59
154,152017,0.24,0.68
155,175619,-0.07,0.59
156,3363,0.07,0.6
157,6150,-0.11,0.47
158,160080,0.05,0.44
159,1608,0.3,0.62
160,2621,0.04,0.61
161,174645,0.17,0.38
162,1892,-0.12,0.67
163,174201,0.09,0.47
164,171763,0.03,0.63
165,133771,-0.23,0.65
166,4262,0.09,0.54
167,2621,0.12,0.51
168,173145,0.15,0.58
169,170827,0.09,0.55
170,150830,0.42,0.62
171,5282,0.2,0.38
172,2621,0.34,0.68
173,179299,0.15,0.51
174,168326,0.18,0.55
175,169166,0.12,0.49
176,175165,0.13,0.55
177,173145,0.13,0.62
178,166461,0.12,0.48
179,2621,0.26,0.63
180,166526,-0.01,0.54
181,171763,0.07,0.55
182,158783,0.09,0.44
183,2621,0.18,0.51
184,157326,0.05,0.56
185,168344,0.38,0.6
186,3928,0.13,0.45
187,2621,0.21,0.49
188,137216,-0.53,0.73
189,7938,-0.14,0.62
190,143365,0.49,0.73
191,143355,0.17,0.57
192,163955,-0.13,0.61
193,2621,-0.08,0.55
194,104908,0.15,0.66
195,173145,0.26,0.52
196,144982,0.14,0.51
197,173145,0.24,0.63
198,163358,0.17,0.44
199,166149,0.03,0.43
200,2621,0.38,0.55
201,114060,0.14,0.44
202,8137,0.07,0.46
203,382,0.11,0.55
204,165645,-0.15,0.6
